,,sgd_fold_0,sgd_fold_1,sgd_fold_2,sgd_fold_3,sgd_fold_4
TCN1,mut_important,0.022624886477943876,0.01813209186691725,0.015427379176837385,0.0484862029553,0.06196680320891181
TCN1,cnv_del,0.022586780863878046,0.03666418895257136,1.0564410740203255e-06,0.01867005749822328,0.016348851432988414
TCN1,cnv_amp,0.04264986495659469,0.053244008916981604,0.037724605055437725,0.030790986128910586,0.034368795978223274
SLC9A3,mut_important,0.04490006105644691,0.08638455145559788,0.061419829037722466,0.05657226706444272,0.02668507355698821
SLC9A3,cnv_del,0.022626466708107112,0.02808713810332299,0.015921115575176146,0.0031416260129054725,0.02183212686843913
SLC9A3,cnv_amp,0.1178407569723876,0.03057593222198384,0.09396445175704257,0.09956817322833897,0.06587656909463648
PAX7,mut_important,0.03113741214720586,0.02017846361531382,0.0005963045448580403,0.03682328889208479,0.04008319896256726
PAX7,cnv_del,0.012327471108360891,0.017651989678014072,0.00015453197309239257,0.0302247254584439,0.008032439597567961
PAX7,cnv_amp,0.02813975595484842,0.03076057768574507,0.06085686766134609,0.012017748078119103,0.06208144367972399
SPINK1,mut_important,0.0,0.0,0.0,0.0,0.0
SPINK1,cnv_del,0.028086612044044647,0.0280866120440447,5.030241042217468e-05,0.0,7.518466267384043e-06
SPINK1,cnv_amp,0.0029400454158872743,0.020963573434723368,0.020250091038852128,0.06912729909632914,0.008925308378968167
APLP2,mut_important,0.006724449206611368,0.015398668894691703,0.015249903688890272,0.016040916978942686,0.02332539170276185
APLP2,cnv_del,0.0,0.0,0.0,0.0,0.0
APLP2,cnv_amp,0.0,0.0,0.0,0.0,0.0
ARV1,mut_important,0.02136216283747875,0.015398668894691703,0.015283950387805742,0.019708098924397923,0.0
ARV1,cnv_del,0.03258638549038259,0.022901516278119694,0.012085377613794817,0.01619368929091467,0.033152376608256144
ARV1,cnv_amp,0.014157769941920832,0.014360279812709707,0.003882981381178457,0.008775051431642578,0.01694258143573018
NCBP2,mut_important,0.0,0.0,0.0,0.0,0.0
NCBP2,cnv_del,0.00482735522535636,0.006526543329705019,0.026693397963680972,0.042243325427446486,0.008077096829780967
NCBP2,cnv_amp,0.02281641622827811,0.03572215148193275,0.041756211863183554,0.005214474857763269,0.0318419427675734
ACTL6A,mut_important,0.020152031007178377,0.013687149549166798,0.027719494876909844,0.02181060383068338,0.008472977522827562
ACTL6A,cnv_del,0.013994749303006386,0.026460345560580054,0.013477106744336796,0.014463483571385856,0.006210207532070358
ACTL6A,cnv_amp,0.0034297643732317997,0.03763397925463562,0.04403028428641634,0.022347728461598302,0.012062409346225876
LRRC32,mut_important,0.011479840383808993,8.710996717247913e-05,0.015283950387805742,0.0028018127774751857,0.006444671785957247
LRRC32,cnv_del,0.028086612044044647,0.0280866120440447,5.030241042217468e-05,0.0,7.518466267384043e-06
LRRC32,cnv_amp,0.07844596885749448,0.07252304333926957,0.01917688575962997,0.051042874856747925,0.06222297871621077
GATA3,mut_important,0.0013634039630670322,0.0010660335438648144,0.0,0.0015492651721527213,0.0003163218366804558
GATA3,cnv_del,0.013962594549771576,0.01262599393560305,0.01969712582184345,0.026567122418234883,0.0
GATA3,cnv_amp,0.034186648706766735,0.009824710887117971,0.028842788658954566,0.015904085202228014,0.00873977245557225
RREB1,mut_important,0.025558827642635024,0.006125232395942812,0.014352291348426515,0.015364322058604647,0.02722106902698059
RREB1,cnv_del,0.01639005336617977,0.04140785706084349,0.009298216744235407,0.023346111332102924,0.03269952316405072
RREB1,cnv_amp,0.020207326936605347,0.013990224574932526,0.04587885108868839,0.027320811096488554,0.005135775641980848
NUS1,mut_important,0.00030427983394149937,0.0010789584596818391,0.0007400121567036626,0.0017998737179614316,0.00017353984603768927
NUS1,cnv_del,0.03637274774427635,0.06672996066092035,0.07157327346372272,0.06813370352590906,0.09389187189856583
NUS1,cnv_amp,0.03531242557989738,0.0016396986266464764,0.015125731981278246,0.014516597905229498,0.026346659823328403
PURB,mut_important,0.0,0.0,0.0,0.0,0.0
PURB,cnv_del,0.012312686035316909,0.009201290971834317,0.030149439289084267,0.02028616450063745,0.01840963298163466
PURB,cnv_amp,0.016029324086779703,0.0525094324249487,0.029851167928876366,0.055020119942836135,0.0571139732219714
ARPC5L,mut_important,0.013941731163792463,0.01425764854872209,0.014511057413021888,0.0179625026529668,0.02332539170276185
ARPC5L,cnv_del,0.028410929603005966,0.03298702913030658,0.0,0.0318549835850753,0.03361295878343654
ARPC5L,cnv_amp,0.11532953191704776,0.027757475967920085,0.06658835635982004,0.039086583946367146,0.025005353442571845
ISL1,mut_important,7.261621075405831e-05,0.0,0.00016933886656042603,0.00036578402925426635,0.00017353984603768927
ISL1,cnv_del,0.032809573659473304,0.03922012865980918,0.0763846463096082,0.009698207227112747,0.0485772129427167
ISL1,cnv_amp,0.012997253434774812,0.04665307640769843,0.012186727804135619,0.05262620825060029,0.007379410242438464
SNX14,mut_important,0.0,0.0,0.0,0.0,0.0
SNX14,cnv_del,0.061676386094686765,0.05117988111971546,0.04599944400393095,0.032450438182156836,0.005075835238822128
SNX14,cnv_amp,0.0,0.0,0.0,0.0,0.0
EPRS,mut_important,0.027706682876243803,0.08417585643072409,0.04601077311913589,0.11125313050046687,0.08736759543126721
EPRS,cnv_del,0.00423060259382913,0.027519222284262783,0.0014587506133642238,0.00210576675644177,0.01436723508208559
EPRS,cnv_amp,0.01330805830867025,0.004727896453395044,0.010720735710391125,0.04054015365248182,0.01945446699507377
GAA,mut_important,0.02955672737232203,0.04173784102347026,0.01595676780092991,0.0470561524484931,0.03166093135937261
GAA,cnv_del,0.0,0.0,0.0,0.0,0.0
GAA,cnv_amp,0.0,0.0,0.0,0.0,0.0
GPR55,mut_important,0.032604834902911946,0.03792870327596048,0.012590498018115938,0.0379550723837705,0.0265966235667721
GPR55,cnv_del,0.045857558459134015,0.013954168599956197,0.01486821492653901,0.0032547283659549613,0.014287254971099108
GPR55,cnv_amp,0.007458088125443591,0.02900033457302978,0.016671175176628878,0.006027453160660973,0.012632060890990837
PI4K2A,mut_important,0.06150989606155522,0.06802981535516667,0.015283950387805742,0.07715250220465611,0.056162340830999524
PI4K2A,cnv_del,0.017024579275255504,0.02561394733225412,0.008763280826984498,0.00286009560093907,0.027721934469872322
PI4K2A,cnv_amp,0.018774895695683583,0.019379071590221345,0.015899884240244164,0.016592381889336434,0.029898825354481115
RPL10A,mut_important,0.014047039921427093,0.030046048099815495,0.012978203264260694,0.027389635806635254,0.03275285161770874
RPL10A,cnv_del,0.012560677034557675,0.01962467035727157,0.0004364351206880681,0.00011273216824312849,0.0128475396553041
RPL10A,cnv_amp,0.010809393238687015,0.00043473637861302957,0.019630047542683462,0.03094739593536497,0.00726198728298158
PPP2R2D,mut_important,0.02136216283747875,0.015398668894691703,0.015283950387805742,0.019708098924397923,0.0
PPP2R2D,cnv_del,0.03623751648524427,0.019781276746726337,0.008019409298986062,0.02739393384742505,0.03291128559039379
PPP2R2D,cnv_amp,0.00013487117376666426,0.009888105101448995,0.016995433655937597,1.2887771554004887e-06,0.015653883864585025
LYZL2,mut_important,0.021356876059758768,0.015398668894691703,0.015226249761165662,0.019708095351575715,1.8163773516850768e-06
LYZL2,cnv_del,0.035099172502414976,0.009843697875731335,0.005170041602882597,0.007091534113521195,0.019268083931953388
LYZL2,cnv_amp,0.057019783774367144,0.057279562493410714,0.03228760979708,0.07704264874200638,0.009354116745601875
PPP2R3C,mut_important,0.01491413641057607,0.012704935823474695,0.011466691723538387,0.0,0.010028935420616905
PPP2R3C,cnv_del,0.0,0.0,0.0,0.0,0.0
PPP2R3C,cnv_amp,0.0,0.0,0.0,0.0,0.0
CEP78,mut_important,0.028086612044045868,4.010052907889638e-06,2.8134920364190163e-05,1.2887771554004887e-06,0.0
CEP78,cnv_del,0.03795775484756009,0.023251807762237474,0.05966040366003707,0.05335961337253248,0.03234818192868775
CEP78,cnv_amp,0.00745664473604036,0.015596875577218084,0.013942071401289514,0.05089674816425632,0.07310942111306183
HYAL2,mut_important,0.02136216283747875,0.015398668894691703,0.015283950387805742,0.019708098924397923,0.0
HYAL2,cnv_del,0.024196325763194092,0.006954441449928418,0.04912999957735045,0.0032505029212980346,0.04225037805726687
HYAL2,cnv_amp,0.019671232954020464,0.010772997460437698,0.002489326912135123,0.012678326106264775,0.013673132448399463
EIF3I,mut_important,0.0013634039630670322,0.05107949515560158,0.04531873855772196,0.04677138639594282,0.04498614446808536
EIF3I,cnv_del,0.0439459966883147,0.03261312824103424,0.012838251936314516,0.028447569920946762,0.017369176667529143
EIF3I,cnv_amp,0.013257648550733143,0.030590198629071242,0.04989455863150042,0.030770196433860194,0.0006319989416823716
DLL1,mut_important,0.02136216283747875,0.015398668894691703,0.015283950387805742,0.019708098924397923,0.0
DLL1,cnv_del,0.0671390535422587,0.0734376160089139,0.12111580839576208,0.09039474437946328,0.10274789742621504
DLL1,cnv_amp,0.0793531400627889,0.09350635664094616,0.033742502995763465,0.060913272990699506,0.06193093804035664
SERINC3,mut_important,0.016198834770080797,0.01923714686718952,0.009538899341507482,0.005200374782328591,0.01068435256560031
SERINC3,cnv_del,0.0,0.0,0.0,0.0,0.0
SERINC3,cnv_amp,0.0,0.0,0.0,0.0,0.0
IGF2R,mut_important,0.13321940648174896,0.14379813857406917,0.1499735849164108,0.06052058647932499,0.10079309516852222
IGF2R,cnv_del,0.0383436887725551,0.050648145391215586,0.046248707698472,0.0163806381813344,0.04779588346281719
IGF2R,cnv_amp,6.079777442646221e-05,0.02403142709451324,0.022240975151468726,0.019934371410176486,0.033069231027113226
RP1,mut_important,0.06438258879613964,0.006559157439636472,0.018301677876525185,0.022205417401603967,0.004057122882149927
RP1,cnv_del,0.0007541404017399628,0.0004915390669885671,0.0008726330246708927,0.012666686510244224,0.0
RP1,cnv_amp,0.13847020157925297,0.12572726416561864,0.12728907136814743,0.09772714868196852,0.099871111105062
THOC5,mut_important,0.042694876324835526,0.038784750796642786,0.008340502224739987,0.036255985070293616,0.021882843456018385
THOC5,cnv_del,0.0,0.0,0.0,0.0,0.0
THOC5,cnv_amp,0.0,0.0,0.0,0.0,0.0
MYL6B,mut_important,0.016245266978188788,0.007220936123484582,0.001701077056311108,0.010482948603492252,0.0
MYL6B,cnv_del,0.0,0.0,0.0,0.0,0.0
MYL6B,cnv_amp,0.0,0.0,0.0,0.0,0.0
VAMP2,mut_important,0.0013634039630670322,0.0010660335438648144,0.0,0.0015492651721527213,0.0003163218366804558
VAMP2,cnv_del,0.0,0.0,0.0,0.0,0.0
VAMP2,cnv_amp,0.0,0.0,0.0,0.0,0.0
SPATS2,mut_important,0.0036158688979206484,0.0002935200046110782,0.008304518339214974,0.010905468323515286,0.01632889781057927
SPATS2,cnv_del,0.0,0.0,0.0,0.0,0.0
SPATS2,cnv_amp,0.0,0.0,0.0,0.0,0.0
FUS,mut_important,0.0,0.0,0.0,0.0,0.0
FUS,cnv_del,0.0,0.0,0.0,0.0,0.0
FUS,cnv_amp,0.0,0.0,0.0,0.0,0.0
ETFDH,mut_important,0.020502922756639893,0.008646025667431355,0.014022982474650406,0.01366982361943972,0.0
ETFDH,cnv_del,1.36757080625549e-05,0.00027630932431412235,0.013535673958299025,0.0007485121157739461,0.00027016478804328073
ETFDH,cnv_amp,0.01600918540422658,0.044572871844713965,0.0168227991202453,0.034752153467503245,0.02352284129721896
ECI2,mut_important,0.0,0.0,0.0,0.0,0.0
ECI2,cnv_del,0.02856171109371196,0.041552235436273705,0.02355529275368621,0.03940765800761512,0.011012649734283793
ECI2,cnv_amp,0.01901064936820261,0.012394472145338927,0.04588583401789843,0.02991632441299371,0.003773801529130332
GJC3,mut_important,0.05744951948991376,0.05487791727676832,0.0,0.0544614998293053,0.054981977520954996
GJC3,cnv_del,0.0006285770061292871,0.028086612044184354,0.028130880291981002,0.0018063939065424718,0.06225845307142439
GJC3,cnv_amp,0.010424735214879624,0.024645595648821562,0.017055011678941554,0.0400586115741128,0.01813533411807701
NUMB,mut_important,0.005671217100615374,0.03077244703157821,0.0042976977239121755,0.003898907471983872,0.021461257350316745
NUMB,cnv_del,0.0,0.0,0.0,0.0,0.0
NUMB,cnv_amp,0.0,0.0,0.0,0.0,0.0
DEPTOR,mut_important,0.0,0.0,0.0,0.0,0.0
DEPTOR,cnv_del,9.799899194693714e-05,9.75891569929114e-05,0.01406026853263581,0.0004242926932341495,0.0
DEPTOR,cnv_amp,0.02035885856595825,0.041449285316504915,0.022347764997203454,0.06436175315872937,0.03129062336773956
PCNP,mut_important,0.0,0.0,0.0,0.0,0.0
PCNP,cnv_del,0.03034162204093266,0.024736753820123764,0.004206517467917348,0.017328589763655994,0.031536474558471694
PCNP,cnv_amp,0.04176607253440944,0.004142202394592112,0.02653813297992432,0.06791249325816592,0.003350263127495036
VIL1,mut_important,0.008606044279860347,0.0029717559139702697,0.026805008907132576,0.014700049413537331,0.009870910534967667
VIL1,cnv_del,0.014047039921427093,0.014293586859820392,0.0,0.014062641449754516,0.015564983364084387
VIL1,cnv_amp,0.01948875841879175,0.02865093163845491,0.00992384353830447,0.0201520904409968,0.0343487778352903
FERD3L,mut_important,0.008047563935123679,0.014153113029491128,0.02579667922671036,0.0017998737179614316,0.02242150500909097
FERD3L,cnv_del,0.011876105304865978,0.010658998698018538,0.010157471084998884,0.023818670594326057,0.029020463518562762
FERD3L,cnv_amp,0.027497146427175788,0.0040142678107239465,0.00998466337670315,0.008388549995324873,0.03809125285313399
KITLG,mut_important,0.0,0.0,0.0,0.0,0.0
KITLG,cnv_del,0.0,0.0,0.0,0.0,0.0
KITLG,cnv_amp,0.0,0.0,0.0,0.0,0.0
MBTD1,mut_important,0.010401220353654272,0.00882766832164097,0.008304518339214974,0.010466297973425623,0.0
MBTD1,cnv_del,0.0,0.0,0.0,0.0,0.0
MBTD1,cnv_amp,0.0,0.0,0.0,0.0,0.0
MCM8,mut_important,0.07974787741817856,0.04848647398175573,0.04942292543910416,0.012216968790098107,0.09263385515624271
MCM8,cnv_del,0.0,0.0,0.0,0.0,0.0
MCM8,cnv_amp,0.0,0.0,0.0,0.0,0.0
HYAL4,mut_important,0.0821601316604699,0.024667073132531556,0.05663677079075316,0.11830946799967301,0.04262226584066919
HYAL4,cnv_del,0.003908919306619423,0.0027625719612456344,0.011556339368889895,0.0016480584792579187,0.0004644633166628748
HYAL4,cnv_amp,0.032399658923205885,0.008910697310199533,0.004841273471256179,0.022609426152075365,0.0151643722992582
CENPB,mut_important,0.03571695900294276,0.05422138797651138,0.03489893809800509,0.036916561495716836,0.0
CENPB,cnv_del,0.0,0.0,0.0,0.0,0.0
CENPB,cnv_amp,0.0,0.0,0.0,0.0,0.0
HAUS3,mut_important,0.014161230306709623,0.014717480872454666,0.01426388380495446,0.01880106506409648,0.0
HAUS3,cnv_del,0.00910620548268375,0.013767094425225055,0.042810029292078784,0.0044200390619823175,0.057254080080222425
HAUS3,cnv_amp,0.007961075392175823,0.0373050032411308,0.01494770512569761,0.03504130288511627,0.040139868169419717
ATP13A4,mut_important,0.012087385408616405,0.014270529373003037,0.015983401435053193,0.01782438681586302,0.024240648695010844
ATP13A4,cnv_del,0.029630029835921057,0.01601629865476214,0.029253120082595455,0.01842700224980616,0.013131422622999968
ATP13A4,cnv_amp,0.021698043727392008,0.025550666402963686,0.026975118981858046,0.006465760669314088,0.014376963205896041
ANXA11,mut_important,0.0167878655016179,0.0031431350806061277,0.0,0.011945306250282072,0.016853642980241022
ANXA11,cnv_del,0.0012071289238241704,0.005588833899155662,0.00021030091990980885,0.021600543765074996,0.012472139754540304
ANXA11,cnv_amp,0.08030038885385928,0.05820906489154485,0.06986828778853017,0.10982266004348067,0.05107081842279593
ING2,mut_important,0.0,0.0,0.0,0.0,0.0
ING2,cnv_del,0.00014450620327124595,0.00027630932431412235,0.00012478446503756425,0.0007642356024107691,0.0
ING2,cnv_amp,0.02191249915630345,0.05414157037832302,0.029801098461692807,0.04039826796413835,0.039119377035160476
ZXDB,mut_important,0.07477501133963094,0.08817895711282843,0.15157556983124598,0.15342093182376432,0.16103023140198536
ZXDB,cnv_del,0.0,0.0,0.0,0.0,0.0
ZXDB,cnv_amp,0.0,0.0,0.0,0.0,0.0
SECISBP2L,mut_important,0.19039243241874432,0.16491632147057883,0.10035996537651946,0.12107126988470839,0.1810491897911635
SECISBP2L,cnv_del,0.0,0.0,0.0,0.0,0.0
SECISBP2L,cnv_amp,0.0,0.0,0.0,0.0,0.0
CCDC18,mut_important,0.032970357976093975,0.018966695544431162,0.022492737257847558,0.006842610333593069,0.012997850033691591
CCDC18,cnv_del,0.028497902495478407,0.016204341920869544,0.016295774629402945,0.022334873237694657,0.025821342585302914
CCDC18,cnv_amp,0.0,0.0019989894479702027,0.00046781345711233374,0.0002464298774495309,0.00025777419883063517
LRRC4B,mut_important,0.06332777282865233,0.08040997800300947,0.10333940999607942,0.03663021997150498,0.10879041268692201
LRRC4B,cnv_del,0.0,0.0,0.0,0.0,0.0
LRRC4B,cnv_amp,0.0,0.0,0.0,0.0,0.0
SLC9A8,mut_important,0.01191177167822595,0.002544084874861929,0.01667922765847496,0.0017598059967457462,0.0
SLC9A8,cnv_del,0.0,0.0,0.0,0.0,0.0
SLC9A8,cnv_amp,0.0,0.0,0.0,0.0,0.0
SUPT6H,mut_important,0.004697288167340275,0.007308259309201009,0.008963981392833,0.01290119396679457,0.029881925733870877
SUPT6H,cnv_del,0.0,0.0,0.0,0.0,0.0
SUPT6H,cnv_amp,0.0,0.0,0.0,0.0,0.0
SLC36A2,mut_important,0.0115895752538713,0.015398668894691703,8.870987681650716e-05,0.00820527249446105,0.025234120324417655
SLC36A2,cnv_del,0.013808346211955402,0.0002886242794336891,0.0002316284188910161,0.0022011476102422748,0.00032440248456741826
SLC36A2,cnv_amp,0.020055793934970943,0.021078605831672374,0.026710103686858718,0.028523617890249358,0.047963509092022676
EPC2,mut_important,0.006856780607167243,0.005632764976368105,0.00484757984091871,0.00186506905720757,0.01259835050875267
EPC2,cnv_del,0.016586629846336902,0.011248174939173057,0.08583389261316268,0.010207277407831701,0.0814897840895537
EPC2,cnv_amp,0.0580601908396613,0.005231357022321887,0.017389393136456648,0.03817212573324131,0.037898733501797933
RAP1GAP,mut_important,0.05942543014691509,0.024901608797094046,0.037565141902500016,0.06461204733757193,0.02668507355698821
RAP1GAP,cnv_del,0.021326468541630415,0.03941092064269058,0.012268708206563051,0.03291509439635256,0.05938846689910776
RAP1GAP,cnv_amp,0.02813975595484842,0.030171333743436786,0.05729168261946522,0.009629077822058723,0.06060179780707402
LILRA2,mut_important,0.013618878736296573,0.0023245143248824094,0.009772716682200954,0.019708098924397923,0.02224796516305328
LILRA2,cnv_del,0.0,0.0,0.0,0.0,0.0
LILRA2,cnv_amp,0.0,0.0,0.0,0.0,0.0
OCIAD1,mut_important,0.0,0.0,0.0,0.0,0.0
OCIAD1,cnv_del,0.0005065727617974818,0.030229092153098186,0.010877367726190792,0.007686353107220649,0.0057813495837879545
OCIAD1,cnv_amp,0.03205346095133455,0.06050959928395317,0.06518921082663977,0.03205423183134338,0.04142633239731298
HNF1B,mut_important,0.01009724331352353,0.024647673341442182,0.015309363889894356,0.018274009235690752,0.029278995108037435
HNF1B,cnv_del,0.0,0.0,0.0,0.0,0.0
HNF1B,cnv_amp,0.0,0.0,0.0,0.0,0.0
COX19,mut_important,0.0,0.0,0.0,0.0,0.0
COX19,cnv_del,0.06728793667418188,0.07908170419028865,0.09365763488827661,0.06984721158278917,0.09370593854210409
COX19,cnv_amp,0.033821834850533486,0.06877782999226198,0.03115809257865344,0.039955623319215136,0.034951264807567786
PKD2,mut_important,0.0017863944227396716,0.0,0.0008614006602385781,0.0004600810972880393,0.002555425321622824
PKD2,cnv_del,0.04127281142013858,0.028161411199666028,0.0037475995413303598,0.013316612798851754,0.002222165445707661
PKD2,cnv_amp,0.040326225603632165,0.03814151658968875,0.008912955313120474,0.019708041907074102,0.01701158106087355
NUMBL,mut_important,0.007200932530769126,0.0006811880222370402,0.0010200665828512781,0.0009070338603014396,0.0
