,,nn_fold_0,nn_fold_1,nn_fold_2,nn_fold_3,nn_fold_4
LIG4,mut_important,0.03222556,0.006091018,0.018751074,0.07927159,0.0025057408
LIG4,cnv_del,0.19412246,0.106661506,0.13834393,0.36775893,0.023932716
LIG4,cnv_amp,0.017357754,0.010032312,0.117300026,0.15996139,0.014369009
MED28,mut_important,4.6397386e-10,6.356407e-30,1.3807983e-19,7.0215367e-13,0.0
MED28,cnv_del,1.1230421e-06,7.795295e-28,1.214946e-16,2.2982e-10,3.2468163e-17
MED28,cnv_amp,1.479247e-07,9.735576e-29,6.2748955e-19,5.971444e-11,6.593407e-17
TBC1D28,mut_important,0.0,0.0,0.0,0.0,0.0
TBC1D28,cnv_del,0.0,0.0,0.0,0.0,0.0
TBC1D28,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZNF174,mut_important,0.0,0.0,0.0,0.0,0.0
ZNF174,cnv_del,0.0,0.0,0.0,0.0,0.0
ZNF174,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZNF641,mut_important,0.0,0.0,0.0,0.0,0.0
ZNF641,cnv_del,0.0,0.0,0.0,0.0,0.0
ZNF641,cnv_amp,0.0,0.0,0.0,0.0,0.0
TRMT1,mut_important,0.0,0.0,0.0,0.0,0.0
TRMT1,cnv_del,0.0,0.0,0.0,0.0,0.0
TRMT1,cnv_amp,0.0,0.0,0.0,0.0,0.0
GPR52,mut_important,0.0,0.0,0.0,0.0,0.0
GPR52,cnv_del,0.0,0.0,0.0,0.0,0.0
GPR52,cnv_amp,0.0,0.0,0.0,0.0,0.0
TTF1,mut_important,0.0061224834,4.1927313e-05,0.1552595,6.0419385e-05,0.002723709
TTF1,cnv_del,0.003562715,5.9373815e-06,0.032343782,0.0008995668,5.432716e-05
TTF1,cnv_amp,0.01657236,1.0400833e-05,0.41892156,0.00093044806,0.096928425
OR4D5,mut_important,0.0,0.0,0.0,0.0,0.0
OR4D5,cnv_del,0.0,0.0,0.0,0.0,0.0
OR4D5,cnv_amp,0.0,0.0,0.0,0.0,0.0
MRPL49,mut_important,0.0,0.0,0.0,0.0,0.0
MRPL49,cnv_del,0.0008389873,3.6871334e-05,0.0012665037,0.003337575,0.0031478642
MRPL49,cnv_amp,0.00059784163,0.00047498266,0.0053925924,0.012814151,0.026349712
FAM69C,mut_important,0.0,0.0,0.0,0.0,0.0
FAM69C,cnv_del,0.0,0.0,0.0,0.0,0.0
FAM69C,cnv_amp,0.0,0.0,0.0,0.0,0.0
SLC22A12,mut_important,1.494143e-14,5.104133e-36,2.5528e-31,9.963539e-28,2.1725321e-11
SLC22A12,cnv_del,2.8948073e-15,1.8934478e-38,2.438255e-32,1.2589774e-28,6.2549185e-13
SLC22A12,cnv_amp,1.654316e-15,5.550767e-37,5.6212745e-32,5.4933414e-29,6.380983e-14
FAM46C,mut_important,0.0,0.0,0.0,0.0,0.0
FAM46C,cnv_del,0.0,0.0,0.0,0.0,0.0
FAM46C,cnv_amp,0.0,0.0,0.0,0.0,0.0
ARHGEF10,mut_important,0.3971551,0.9416454,0.3226915,0.18605939,0.14667043
ARHGEF10,cnv_del,1.0117499,1.8684802,0.4794842,1.6221256,0.58223945
ARHGEF10,cnv_amp,0.52881163,0.5353671,0.4529423,0.6312406,0.21217726
SMC3,mut_important,0.088873625,0.031522922,0.09809769,0.07515498,0.04032622
SMC3,cnv_del,0.62505597,0.7482658,0.66641104,0.6937596,0.63975805
SMC3,cnv_amp,0.48509878,0.58706695,0.37500682,0.47522756,0.58051866
ZNF417,mut_important,0.0,0.0,0.0,0.0,0.0
ZNF417,cnv_del,0.0,0.0,0.0,0.0,0.0
ZNF417,cnv_amp,0.0,0.0,0.0,0.0,0.0
ISOC2,mut_important,0.0,0.0,0.0,0.0,0.0
ISOC2,cnv_del,0.0,0.0,0.0,0.0,0.0
ISOC2,cnv_amp,0.0,0.0,0.0,0.0,0.0
BCL9,mut_important,0.015312223,0.0210456,0.0071957866,0.17789291,0.03199183
BCL9,cnv_del,0.0,0.0,0.0,0.0,0.0
BCL9,cnv_amp,0.0029577715,0.04118503,0.008742176,0.0050631915,0.021117643
RPL3L,mut_important,0.13219108,0.01049795,0.004546988,0.05372311,0.1642459
RPL3L,cnv_del,0.15808737,0.0,0.139614,0.11294875,0.24700844
RPL3L,cnv_amp,0.37388092,0.031523768,0.5086811,0.33582497,0.7072409
MED6,mut_important,0.0,0.0,0.0,0.0,0.0
MED6,cnv_del,9.181923e-09,4.782968e-34,1.5668777e-05,8.141074e-26,1.0135453e-06
MED6,cnv_amp,3.1889263e-07,2.455171e-32,0.00028127583,3.635135e-24,4.4458684e-05
CXXC5,mut_important,0.114944905,0.008764705,0.014183906,0.00027832406,0.011122221
CXXC5,cnv_del,0.115511075,0.028058413,0.017106012,1.7462877e-05,0.03353281
CXXC5,cnv_amp,0.12212599,0.1365171,0.12871888,0.00012651677,0.08264345
UBE2F,mut_important,0.019256419,0.04270109,0.018080177,0.009140897,0.0
UBE2F,cnv_del,0.44163185,0.54294485,0.5228525,0.49617475,0.5042867
UBE2F,cnv_amp,0.0031897686,0.008508454,0.017495483,0.018591413,0.014178632
AASDHPPT,mut_important,0.0,0.0,0.0,0.0,0.0
AASDHPPT,cnv_del,0.0,0.0,0.0,0.0,0.0
AASDHPPT,cnv_amp,0.0,0.0,0.0,0.0,0.0
CLK1,mut_important,0.0,0.0,0.0,0.0,0.0
CLK1,cnv_del,0.0,0.0,0.0,0.0,0.0
CLK1,cnv_amp,0.0,0.0,0.0,0.0,0.0
ACTR3,mut_important,0.01773141,0.058814224,0.032111824,0.009924729,0.0003442768
ACTR3,cnv_del,0.19499356,0.057757482,0.11283509,0.0724628,0.013575823
ACTR3,cnv_amp,0.11440434,0.04373691,0.009714309,0.009014657,0.004670838
DMTF1,mut_important,0.0,0.0,0.0,0.0,0.0
DMTF1,cnv_del,0.0,0.0,0.0,0.0,0.0
DMTF1,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZNF528,mut_important,0.0,0.0,0.0,0.0,0.0
ZNF528,cnv_del,0.0,0.0,0.0,0.0,0.0
ZNF528,cnv_amp,0.0,0.0,0.0,0.0,0.0
CRYL1,mut_important,1.9901368e-20,2.1556453e-15,9.488788e-28,1.6093867e-23,8.3924867e-35
CRYL1,cnv_del,1.1995956e-20,9.178453e-17,1.3544929e-27,4.508534e-22,2.4278486e-34
CRYL1,cnv_amp,6.922046e-20,1.210322e-14,1.0316078e-26,8.516449e-22,1.160161e-34
DNM1L,mut_important,0.0,0.0,0.0,0.0,0.0
DNM1L,cnv_del,0.0,0.0,0.0,0.0,0.0
DNM1L,cnv_amp,0.0,0.0,0.0,0.0,0.0
CTNNB1,mut_important,0.8880393,2.3698196,0.47729713,1.8413334,2.6316464
CTNNB1,cnv_del,0.04099943,0.08165749,0.026339684,0.02893649,0.028980915
CTNNB1,cnv_amp,0.07340777,0.11793181,0.16209118,0.015864667,0.19765875
CDCP1,mut_important,0.0,0.0,0.0,0.0,0.0
CDCP1,cnv_del,0.0,0.0,0.0,0.0,0.0
CDCP1,cnv_amp,0.0,0.0,0.0,0.0,0.0
FICD,mut_important,0.0,0.0,0.0,0.0,0.0
FICD,cnv_del,0.0,0.0,0.0,0.0,0.0
FICD,cnv_amp,0.0,0.0,0.0,0.0,0.0
CLEC4G,mut_important,2.5671793e-21,6.4801392e-31,3.935138e-09,1.421602e-13,7.5690295e-27
CLEC4G,cnv_del,1.4618577e-22,8.569364e-33,2.9394673e-10,3.645498e-13,4.3279975e-27
CLEC4G,cnv_amp,9.118887e-23,1.3971242e-31,5.706082e-10,2.5284584e-13,7.1578665e-27
SETD1A,mut_important,0.1439957,0.9822303,0.25571534,0.79970276,0.32167375
SETD1A,cnv_del,0.0004946602,0.07705473,0.010068062,0.049472682,0.020851484
SETD1A,cnv_amp,0.014199028,0.2582511,0.035649054,0.34878537,0.082149915
EBAG9,mut_important,0.028368095,0.034125067,0.0009488644,0.0018968179,0.00019806853
EBAG9,cnv_del,0.06886041,0.03240847,0.020691762,0.005016444,0.00028968157
EBAG9,cnv_amp,6.5290627,6.536939,2.8946147,0.46471542,0.0075435527
DIS3,mut_important,1.3657398e-12,9.997069e-15,0.00011542214,1.0709314e-13,3.3256567e-10
DIS3,cnv_del,2.3845972e-11,1.0916089e-12,9.674828e-05,1.7912071e-11,1.0108629e-08
DIS3,cnv_amp,1.9040557e-12,8.564482e-15,0.00013333061,3.0203685e-13,2.5993802e-10
MAPK1,mut_important,0.00050062384,0.19609171,0.040529553,0.07801545,0.10670118
MAPK1,cnv_del,0.020893738,0.21430488,0.24663419,0.08254261,0.3354388
MAPK1,cnv_amp,0.04144877,0.23964688,0.056662295,0.12466826,0.20084661
ATP13A3,mut_important,0.0,0.0,0.0,0.0,0.0
ATP13A3,cnv_del,0.0,0.0,0.0,0.0,0.0
ATP13A3,cnv_amp,0.0,0.0,0.0,0.0,0.0
STK39,mut_important,0.0,0.0,0.0,0.0,0.0
STK39,cnv_del,0.0,0.0,0.0,0.0,0.0
STK39,cnv_amp,0.0,0.0,0.0,0.0,0.0
NR2C2AP,mut_important,0.006248682,0.008038774,3.9579045e-05,0.0032830904,0.0010520474
NR2C2AP,cnv_del,0.0036239722,0.0008076586,0.00017476974,0.007964525,0.0015122278
NR2C2AP,cnv_amp,0.0346152,0.024782617,0.0016176846,0.04228662,0.010303033
UBE2B,mut_important,0.20744658,0.20526372,0.26059565,0.1209148,0.096646994
UBE2B,cnv_del,0.10098925,0.17233779,0.16889836,0.085963845,0.14252803
UBE2B,cnv_amp,0.018037269,0.022053286,0.07085297,0.014901714,0.011489355
BBS5,mut_important,2.712796e-17,1.4248632e-13,3.3100905e-20,1.9449515e-14,1.7387212e-13
BBS5,cnv_del,1.280573e-16,3.157073e-12,1.9989985e-19,9.400914e-14,1.2112689e-12
BBS5,cnv_amp,4.3415144e-17,1.4812454e-12,1.9010222e-19,6.312615e-14,3.7913482e-13
BIRC8,mut_important,0.0,0.0,0.0,0.0,0.0
BIRC8,cnv_del,0.0,0.0,0.0,0.0,0.0
BIRC8,cnv_amp,0.0,0.0,0.0,0.0,0.0
DRD2,mut_important,4.0780344e-09,0.11478472,0.003577303,0.0037318624,0.1037874
DRD2,cnv_del,2.367888e-08,0.16268837,0.17218883,0.008111084,0.004937543
DRD2,cnv_amp,4.1855113e-12,9.2450755e-05,1.8699086e-05,1.0735187e-06,4.5340672e-05
ZNF276,mut_important,0.0,0.0,0.0,0.0,0.0
ZNF276,cnv_del,0.0,0.0,0.0,0.0,0.0
ZNF276,cnv_amp,0.0,0.0,0.0,0.0,0.0
KHDRBS1,mut_important,0.0,0.0,0.0,0.0,0.0
KHDRBS1,cnv_del,5.491956e-16,2.5634432e-21,1.0858884e-27,9.166589e-34,2.4865318e-18
KHDRBS1,cnv_amp,2.250834e-15,9.947853e-21,8.361166e-27,4.063345e-31,7.5999195e-16
CALN1,mut_important,0.0,0.0,0.0,0.0,0.0
CALN1,cnv_del,0.0,0.0,0.0,0.0,0.0
CALN1,cnv_amp,0.0,0.0,0.0,0.0,0.0
USP14,mut_important,0.003470431,0.031537626,0.015175189,1.91588e-09,0.022231465
USP14,cnv_del,0.005575544,0.08646038,0.020968713,9.218662e-05,0.02993722
USP14,cnv_amp,0.0010904623,0.025726233,0.0070419917,1.4976529e-05,0.0005404274
TMF1,mut_important,0.00018685173,0.025696158,0.059615344,2.5592781e-08,0.016736126
TMF1,cnv_del,0.0008782249,0.022119774,0.050746832,9.573249e-10,0.011553996
TMF1,cnv_amp,0.0005412854,0.011829087,0.023935515,7.576218e-08,0.01093483
MLX,mut_important,1.5085222e-17,3.2216284e-16,4.0451937e-22,4.7975258e-17,5.7805537e-19
MLX,cnv_del,3.0302702e-16,4.809768e-15,8.344642e-21,2.9802319e-15,8.6524007e-19
MLX,cnv_amp,5.6041936e-17,2.4730283e-15,1.0082467e-20,3.4268743e-16,1.8554865e-18
RPL7L1,mut_important,0.0,0.0,0.0,0.0,0.0
RPL7L1,cnv_del,0.0,0.0,0.0,0.0,0.0
RPL7L1,cnv_amp,0.0,0.0,0.0,0.0,0.0
FAM107B,mut_important,0.0,0.0,0.0,0.0,0.0
FAM107B,cnv_del,0.0,0.0,0.0,0.0,0.0
FAM107B,cnv_amp,0.0,0.0,0.0,0.0,0.0
KCNJ13,mut_important,0.0,0.0,0.0,0.0,0.0
KCNJ13,cnv_del,0.0,0.0,0.0,0.0,0.0
KCNJ13,cnv_amp,0.0,0.0,0.0,0.0,0.0
ANKRD36,mut_important,0.0,0.0,0.0,0.0,0.0
ANKRD36,cnv_del,0.0,0.0,0.0,0.0,0.0
ANKRD36,cnv_amp,0.0,0.0,0.0,0.0,0.0
PCBP2,mut_important,0.0055891923,0.014372063,0.0046482203,0.0374097,0.016286463
PCBP2,cnv_del,0.0,0.0,0.0,0.0,0.0
PCBP2,cnv_amp,0.03404837,0.09440891,0.041084714,0.07499472,0.13877586
PNPO,mut_important,0.0,0.0,0.0,0.0,0.0
PNPO,cnv_del,1.0412664e-09,9.999234e-21,4.7291463e-15,1.7153107e-34,0.0
PNPO,cnv_amp,3.905779e-06,2.4850977e-20,2.2912778e-13,9.209845e-31,0.0
CTU2,mut_important,0.0,0.0,0.0,0.0,0.0
CTU2,cnv_del,0.0,0.0,0.0,0.0,0.0
CTU2,cnv_amp,0.0,0.0,0.0,0.0,0.0
SGSH,mut_important,0.00057689415,5.8409433e-16,3.088665e-06,1.5059603e-16,0.0
SGSH,cnv_del,5.598626e-07,4.505435e-18,7.138847e-08,2.7322326e-18,0.0
SGSH,cnv_amp,0.0013335425,2.5488253e-15,4.4655808e-05,6.266275e-16,0.0
SLC7A2,mut_important,1.4527467e-12,9.229989e-14,2.2515435e-33,4.4502933e-24,3.6103221e-12
SLC7A2,cnv_del,6.752678e-11,5.201191e-12,1.5208432e-31,1.3542604e-21,3.9738549e-10
SLC7A2,cnv_amp,3.6160174e-12,1.2113864e-13,9.681439e-34,5.0317584e-23,2.0492816e-11
EIF2AK1,mut_important,0.0,0.0,0.0,0.0,0.0
EIF2AK1,cnv_del,0.0,0.0,0.0,0.0,0.0
EIF2AK1,cnv_amp,0.0,0.0,0.0,0.0,0.0
MED17,mut_important,3.1168593e-06,1.550983e-15,0.0005884913,4.8378413e-27,1.2635773e-08
MED17,cnv_del,2.5964704e-07,5.5732445e-17,7.238609e-05,1.2313851e-28,0.0
MED17,cnv_amp,1.6552572e-06,5.3216666e-15,0.00035041908,9.370233e-28,3.2094377e-08
RMND5B,mut_important,0.0,0.0,0.0,0.0,0.0
RMND5B,cnv_del,0.0,0.0,0.0,0.0,0.0
RMND5B,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZNF83,mut_important,0.0,0.0,0.0,0.0,0.0
ZNF83,cnv_del,0.0,0.0,0.0,0.0,0.0
ZNF83,cnv_amp,0.0,0.0,0.0,0.0,0.0
IPO13,mut_important,0.0,0.0,0.0,0.0,0.0
IPO13,cnv_del,0.0,0.0,0.0,0.0,0.0
IPO13,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZNF329,mut_important,0.0,0.0,0.0,0.0,0.0
ZNF329,cnv_del,0.0,0.0,0.0,0.0,0.0
ZNF329,cnv_amp,0.0,0.0,0.0,0.0,0.0
MDP1,mut_important,0.0,0.0,0.0,0.0,0.0
MDP1,cnv_del,0.0,0.0,0.0,0.0,0.0
MDP1,cnv_amp,0.0,0.0,0.0,0.0,0.0
DDX4,mut_important,6.0336e-13,8.3799796e-16,1.315629e-11,2.0154017e-14,0.00084965397
DDX4,cnv_del,2.3670723e-11,2.01728e-13,1.2488889e-09,3.712038e-12,0.04212397
DDX4,cnv_amp,9.6999055e-14,5.0027632e-17,5.330754e-12,4.332943e-14,0.00051697216
NFATC1,mut_important,0.07376439,0.23423961,0.002558317,0.17220137,0.20669675
NFATC1,cnv_del,0.08738257,0.09288977,0.01905075,0.058265146,0.00046073075
NFATC1,cnv_amp,0.0032833016,6.8136393e-07,0.0011744709,0.00014296765,0.008929227
ZNF540,mut_important,0.0,0.0,0.0,0.0,0.0
ZNF540,cnv_del,0.0,0.0,0.0,0.0,0.0
ZNF540,cnv_amp,0.0,0.0,0.0,0.0,0.0
SHKBP1,mut_important,0.0,0.0,0.0,0.0,0.0
SHKBP1,cnv_del,0.0,0.0,0.0,0.0,0.0
SHKBP1,cnv_amp,0.0,0.0,0.0,0.0,0.0
SLC25A32,mut_important,1.0290728e-05,2.3825578e-21,2.810588e-11,1.8581099e-05,8.677921e-10
SLC25A32,cnv_del,0.0,0.0,0.0,0.0,0.0
SLC25A32,cnv_amp,0.02468467,7.050972e-17,4.1712777e-08,0.009145443,6.9984635e-06
SLC5A11,mut_important,2.7352847e-18,1.9673016e-38,5.3461298e-11,1.01173645e-27,2.2777893e-26
SLC5A11,cnv_del,4.741687e-18,3.289137e-36,9.797443e-11,1.312695e-27,5.0769837e-26
SLC5A11,cnv_amp,2.2103953e-17,2.9430455e-35,1.7005193e-09,2.803036e-26,8.346308e-25
KIF7,mut_important,0.0,0.0,0.0,0.0,0.0
KIF7,cnv_del,0.0,0.0,0.0,0.0,0.0
KIF7,cnv_amp,0.0,0.0,0.0,0.0,0.0
TUBGCP2,mut_important,0.16164108,0.15041898,0.24442063,0.006651313,0.07767562
TUBGCP2,cnv_del,0.25967258,0.28771368,0.0061376886,0.3277367,0.13231461
TUBGCP2,cnv_amp,0.04761632,0.034422807,0.11857498,0.054841362,0.010133773
STIL,mut_important,0.0,0.0,0.0,0.0,0.0
STIL,cnv_del,0.0,0.0,0.0,0.0,0.0
STIL,cnv_amp,0.0,0.0,0.0,0.0,0.0
DBNDD1,mut_important,0.0,0.0,0.0,0.0,0.0
DBNDD1,cnv_del,0.0,0.0,0.0,0.0,0.0
DBNDD1,cnv_amp,0.0,0.0,0.0,0.0,0.0
MZF1,mut_important,0.0,0.0,0.0,0.0,0.0
MZF1,cnv_del,0.0,0.0,0.0,0.0,0.0
MZF1,cnv_amp,0.0,0.0,0.0,0.0,0.0
GPC1,mut_important,0.0027016029,0.00025331162,0.0010151144,0.009826319,8.057274e-08
GPC1,cnv_del,0.05006137,0.008250453,0.01417027,0.10715719,2.21669e-06
GPC1,cnv_amp,0.027403465,0.0013307305,0.004497315,0.040578183,8.679646e-07
LYZL2,mut_important,0.0,0.0,0.0,0.0,0.0
LYZL2,cnv_del,0.0,0.0,0.0,0.0,0.0
LYZL2,cnv_amp,0.0,0.0,0.0,0.0,0.0
PARP10,mut_important,1.8530765e-11,1.4247045e-19,1.7790924e-14,6.1716356e-17,2.8786903e-22
PARP10,cnv_del,1.649223e-11,6.0483483e-21,5.299282e-15,4.0563534e-17,1.167442e-22
PARP10,cnv_amp,1.2791208e-08,3.8601442e-17,2.3617113e-12,5.0962086e-14,2.8307907e-20
DIRAS1,mut_important,0.0,0.0,0.0,0.0,0.0
DIRAS1,cnv_del,0.0,0.0,0.0,0.0,0.0
DIRAS1,cnv_amp,0.0,0.0,0.0,0.0,0.0
FXYD6,mut_important,6.6248867e-06,8.507095e-18,3.0340327e-13,6.123376e-18,0.0
FXYD6,cnv_del,0.0011946184,2.1111293e-16,1.3698125e-11,2.646764e-16,4.0547356e-13
FXYD6,cnv_amp,0.0027787583,1.8795934e-16,1.7667678e-15,9.6617065e-17,1.7010037e-13
FAM53C,mut_important,0.0,0.0,0.0,0.0,0.0
FAM53C,cnv_del,0.0,0.0,0.0,0.0,0.0
FAM53C,cnv_amp,0.0,0.0,0.0,0.0,0.0
OR2M5,mut_important,0.0,0.0,0.0,0.0,0.0
OR2M5,cnv_del,0.0,0.0,0.0,0.0,0.0
OR2M5,cnv_amp,0.0,0.0,0.0,0.0,0.0
SDHAF2,mut_important,0.0,0.0,0.0,0.0,0.0
SDHAF2,cnv_del,0.0,0.0,0.0,0.0,0.0
SDHAF2,cnv_amp,0.0,0.0,0.0,0.0,0.0
GAS8,mut_important,0.0,0.0,0.0,0.0,0.0
GAS8,cnv_del,0.0,0.0,0.0,0.0,0.0
GAS8,cnv_amp,0.0,0.0,0.0,0.0,0.0
ALG5,mut_important,0.0,0.0,0.0,0.0,0.0
ALG5,cnv_del,0.0,0.0,0.0,0.0,0.0
ALG5,cnv_amp,0.0,0.0,0.0,0.0,0.0
CABP2,mut_important,0.0,0.0,0.0,0.0,0.0
CABP2,cnv_del,0.0,0.0,0.0,0.0,0.0
CABP2,cnv_amp,0.0,0.0,0.0,0.0,0.0
KLHDC9,mut_important,0.0,0.0,0.0,0.0,0.0
KLHDC9,cnv_del,0.0,0.0,0.0,0.0,0.0
KLHDC9,cnv_amp,0.0,0.0,0.0,0.0,0.0
CCNT2,mut_important,0.0006618524,0.0026048187,0.008882222,0.006684289,0.00053919427
CCNT2,cnv_del,0.03360603,0.34766322,0.5478362,0.60847837,0.21720573
CCNT2,cnv_amp,0.0019594284,0.0063013546,0.0,0.000196669,0.006617842
ATP10D,mut_important,0.0009397536,9.0672505e-15,0.0010139504,9.108473e-15,3.70221e-08
ATP10D,cnv_del,0.001406987,1.1533878e-15,0.00012065249,5.0706023e-16,1.2924843e-09
ATP10D,cnv_amp,0.002649616,5.3067986e-15,0.00038556408,4.32225e-15,7.7864355e-09
SNAP25,mut_important,0.07183607,0.033713978,0.008248263,0.0014545772,0.000674239
SNAP25,cnv_del,0.03133185,0.03673982,0.020228075,0.0008804432,8.7011795e-05
SNAP25,cnv_amp,0.14749402,0.0013921098,0.073032685,0.0030207757,0.0004204209
OR8U1,mut_important,0.0,0.0,0.0,0.0,0.0
OR8U1,cnv_del,0.0,0.0,0.0,0.0,0.0
OR8U1,cnv_amp,0.0,0.0,0.0,0.0,0.0
TAS2R16,mut_important,0.0,0.00061270635,2.9132532e-23,8.481937e-08,8.243544e-13
TAS2R16,cnv_del,0.0,0.0023759112,3.1062994e-24,1.3714437e-07,4.452129e-13
TAS2R16,cnv_amp,0.0,0.06695462,2.3199033e-24,3.6695187e-06,2.312497e-12
NUDC,mut_important,0.0,0.0,0.0,0.0,0.0
NUDC,cnv_del,1.2326156e-05,1.3866904e-05,0.0003844186,0.013331268,1.21320045e-05
NUDC,cnv_amp,2.3377177e-07,1.0476175e-06,1.0294503e-09,0.044197824,2.1156454e-07
DST,mut_important,1.2623717e-10,0.00027339306,3.068307e-11,1.3992444e-14,2.2019819e-07
DST,cnv_del,4.112054e-13,6.609005e-06,1.13183456e-13,1.0854861e-16,9.728791e-10
DST,cnv_amp,9.852465e-12,3.055222e-05,5.789535e-14,7.3419175e-16,2.4279487e-08
UTP15,mut_important,1.0535045e-07,0.02985897,0.016907478,2.7463175e-06,0.0017683629
UTP15,cnv_del,7.023482e-06,0.39606076,0.20021519,2.8308621e-05,0.09126973
UTP15,cnv_amp,1.7777661e-12,6.2174324e-05,9.0650165e-06,2.0469228e-10,0.0
RAB3IP,mut_important,6.32516e-05,0.0036385714,0.0021811943,0.0029968587,0.0003527026
RAB3IP,cnv_del,8.283375e-06,0.00036192135,0.0008548858,0.0009263795,6.3093576e-05
RAB3IP,cnv_amp,0.00043852098,0.0127346115,0.0073172604,0.0066507985,0.0035083054
LY6H,mut_important,0.0,0.0,0.0,0.0,0.0
LY6H,cnv_del,0.0,0.0,0.0,0.0,0.0
LY6H,cnv_amp,0.0,0.0,0.0,0.0,0.0
IGDCC4,mut_important,0.0,0.0,0.0,0.0,0.0
IGDCC4,cnv_del,0.0,0.0,0.0,0.0,0.0
IGDCC4,cnv_amp,0.0,0.0,0.0,0.0,0.0
MTCH1,mut_important,0.0,0.0,0.0,0.0,0.0
MTCH1,cnv_del,0.0,0.0,0.0,0.0,0.0
MTCH1,cnv_amp,0.0,0.0,0.0,0.0,0.0
PHIP,mut_important,0.0,0.0,0.0,0.0,0.0
PHIP,cnv_del,0.0,0.0,0.0,0.0,0.0
PHIP,cnv_amp,0.0,0.0,0.0,0.0,0.0
VHL,mut_important,0.103848554,0.24473022,0.11697386,0.06681364,0.020718079
VHL,cnv_del,0.21992938,0.39743415,0.23399122,0.28781483,0.12559561
VHL,cnv_amp,0.35026443,0.48437396,0.4655128,0.40571654,0.2521656
EIF3L,mut_important,0.0050100614,0.0015787937,0.006550923,0.012586373,0.0006120304
EIF3L,cnv_del,9.7731776e-05,4.273365e-05,6.080414e-07,0.0,2.6475045e-06
EIF3L,cnv_amp,0.001962492,0.00085165154,6.773387e-05,0.0014306376,9.788653e-05
NAALAD2,mut_important,0.0,0.0,0.0,0.0,0.0
NAALAD2,cnv_del,0.0,0.0,0.0,0.0,0.0
NAALAD2,cnv_amp,0.0,0.0,0.0,0.0,0.0
RASSF3,mut_important,0.0,0.0,0.0,0.0,0.0
RASSF3,cnv_del,0.0,0.0,0.0,0.0,0.0
RASSF3,cnv_amp,0.0,0.0,0.0,0.0,0.0
GLCCI1,mut_important,0.0,0.0,0.0,0.0,0.0
GLCCI1,cnv_del,0.0,0.0,0.0,0.0,0.0
GLCCI1,cnv_amp,0.0,0.0,0.0,0.0,0.0
WDR64,mut_important,0.0,0.0,0.0,0.0,0.0
WDR64,cnv_del,0.0,0.0,0.0,0.0,0.0
WDR64,cnv_amp,0.0,0.0,0.0,0.0,0.0
ST6GALNAC6,mut_important,0.0,0.0,0.0,0.0,0.0
ST6GALNAC6,cnv_del,0.0,0.0,0.0,0.0,0.0
ST6GALNAC6,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZNF780A,mut_important,0.0,0.0,0.0,0.0,0.0
ZNF780A,cnv_del,0.0,0.0,0.0,0.0,0.0
ZNF780A,cnv_amp,0.0,0.0,0.0,0.0,0.0
CDKL4,mut_important,0.0,0.0,0.0,0.0,0.0
CDKL4,cnv_del,0.0,0.0,0.0,0.0,0.0
CDKL4,cnv_amp,0.0,0.0,0.0,0.0,0.0
ANKRD54,mut_important,0.0,0.0,0.0,0.0,0.0
ANKRD54,cnv_del,0.0,0.0,0.0,0.0,0.0
ANKRD54,cnv_amp,0.0,0.0,0.0,0.0,0.0
GNAI2,mut_important,0.014941653,0.002420778,7.865876e-08,0.030561885,0.027454179
GNAI2,cnv_del,0.00024753966,0.0002705018,1.3036605e-07,0.0019568629,0.0028806168
GNAI2,cnv_amp,0.0065080975,0.0003887375,7.2406056e-07,0.008018212,0.003926203
ZNF669,mut_important,0.0,0.0,0.0,0.0,0.0
ZNF669,cnv_del,0.0,0.0,0.0,0.0,0.0
ZNF669,cnv_amp,0.0,0.0,0.0,0.0,0.0
OR10P1,mut_important,0.0,0.0,0.0,0.0,0.0
OR10P1,cnv_del,0.0,0.0,0.0,0.0,0.0
OR10P1,cnv_amp,0.0,0.0,0.0,0.0,0.0
USP18,mut_important,0.16509366,0.033663474,0.1465219,0.028481485,0.15042925
USP18,cnv_del,0.13349706,0.022977326,0.09811715,0.010388806,0.09260368
USP18,cnv_amp,0.00030548105,0.0075824484,0.020359937,0.0051489803,0.009711778
LHX4,mut_important,0.015211371,0.0085751135,0.0053965035,0.052121952,0.012833875
LHX4,cnv_del,0.0022943313,0.0025782993,0.004299567,0.0056056962,0.0017217547
LHX4,cnv_amp,0.1305209,0.06770126,0.1220546,0.56158775,0.08333047
WASF1,mut_important,0.0027917789,0.00071435265,0.0011780129,1.8822632e-06,0.003831548
WASF1,cnv_del,0.058044624,0.108606994,0.038546555,0.024733055,0.14407238
WASF1,cnv_amp,0.0012849715,0.003806844,0.000121714904,0.0013900644,0.0020773895
HNRNPR,mut_important,0.060377717,0.06453459,0.005760839,0.021385606,0.011801488
HNRNPR,cnv_del,0.0008817717,0.004069689,4.0434134e-05,7.1000206e-05,0.000251009
HNRNPR,cnv_amp,0.00020295464,0.013422266,1.1362952e-05,0.0007094453,0.0019540244
CACNG3,mut_important,0.00049373746,2.2194833e-06,0.00064748386,0.00012798516,0.005182091
