,,0,1
GCNT4,cnv_amp,GCNT4,cnv_amp
FLNB,mut_important,FLNB,mut_important
FLNB,cnv_del,FLNB,cnv_del
FLNB,cnv_amp,FLNB,cnv_amp
BEND5,mut_important,BEND5,mut_important
BEND5,cnv_del,BEND5,cnv_del
BEND5,cnv_amp,BEND5,cnv_amp
PER1,mut_important,PER1,mut_important
PER1,cnv_del,PER1,cnv_del
PER1,cnv_amp,PER1,cnv_amp
MPV17,mut_important,MPV17,mut_important
MPV17,cnv_del,MPV17,cnv_del
MPV17,cnv_amp,MPV17,cnv_amp
MARK3,mut_important,MARK3,mut_important
MARK3,cnv_del,MARK3,cnv_del
MARK3,cnv_amp,MARK3,cnv_amp
PPCS,mut_important,PPCS,mut_important
PPCS,cnv_del,PPCS,cnv_del
PPCS,cnv_amp,PPCS,cnv_amp
ACSM2A,mut_important,ACSM2A,mut_important
ACSM2A,cnv_del,ACSM2A,cnv_del
ACSM2A,cnv_amp,ACSM2A,cnv_amp
SNX5,mut_important,SNX5,mut_important
SNX5,cnv_del,SNX5,cnv_del
SNX5,cnv_amp,SNX5,cnv_amp
HNRNPA0,mut_important,HNRNPA0,mut_important
HNRNPA0,cnv_del,HNRNPA0,cnv_del
HNRNPA0,cnv_amp,HNRNPA0,cnv_amp
TSEN34,mut_important,TSEN34,mut_important
TSEN34,cnv_del,TSEN34,cnv_del
TSEN34,cnv_amp,TSEN34,cnv_amp
SAFB,mut_important,SAFB,mut_important
SAFB,cnv_del,SAFB,cnv_del
SAFB,cnv_amp,SAFB,cnv_amp
CLEC7A,mut_important,CLEC7A,mut_important
CLEC7A,cnv_del,CLEC7A,cnv_del
CLEC7A,cnv_amp,CLEC7A,cnv_amp
TMEM33,mut_important,TMEM33,mut_important
TMEM33,cnv_del,TMEM33,cnv_del
TMEM33,cnv_amp,TMEM33,cnv_amp
FA2H,mut_important,FA2H,mut_important
FA2H,cnv_del,FA2H,cnv_del
FA2H,cnv_amp,FA2H,cnv_amp
STRADA,mut_important,STRADA,mut_important
STRADA,cnv_del,STRADA,cnv_del
STRADA,cnv_amp,STRADA,cnv_amp
SPOCK2,mut_important,SPOCK2,mut_important
SPOCK2,cnv_del,SPOCK2,cnv_del
SPOCK2,cnv_amp,SPOCK2,cnv_amp
CASQ1,mut_important,CASQ1,mut_important
CASQ1,cnv_del,CASQ1,cnv_del
CASQ1,cnv_amp,CASQ1,cnv_amp
MED19,mut_important,MED19,mut_important
MED19,cnv_del,MED19,cnv_del
MED19,cnv_amp,MED19,cnv_amp
KCNH7,mut_important,KCNH7,mut_important
KCNH7,cnv_del,KCNH7,cnv_del
KCNH7,cnv_amp,KCNH7,cnv_amp
EIF5,mut_important,EIF5,mut_important
EIF5,cnv_del,EIF5,cnv_del
EIF5,cnv_amp,EIF5,cnv_amp
REN,mut_important,REN,mut_important
REN,cnv_del,REN,cnv_del
REN,cnv_amp,REN,cnv_amp
CLPB,mut_important,CLPB,mut_important
CLPB,cnv_del,CLPB,cnv_del
CLPB,cnv_amp,CLPB,cnv_amp
SCRIB,mut_important,SCRIB,mut_important
SCRIB,cnv_del,SCRIB,cnv_del
SCRIB,cnv_amp,SCRIB,cnv_amp
AES,mut_important,AES,mut_important
AES,cnv_del,AES,cnv_del
AES,cnv_amp,AES,cnv_amp
DHX9,mut_important,DHX9,mut_important
DHX9,cnv_del,DHX9,cnv_del
DHX9,cnv_amp,DHX9,cnv_amp
HSD17B8,mut_important,HSD17B8,mut_important
HSD17B8,cnv_del,HSD17B8,cnv_del
HSD17B8,cnv_amp,HSD17B8,cnv_amp
XAB2,mut_important,XAB2,mut_important
XAB2,cnv_del,XAB2,cnv_del
XAB2,cnv_amp,XAB2,cnv_amp
RAB32,mut_important,RAB32,mut_important
RAB32,cnv_del,RAB32,cnv_del
RAB32,cnv_amp,RAB32,cnv_amp
UBAC1,mut_important,UBAC1,mut_important
UBAC1,cnv_del,UBAC1,cnv_del
UBAC1,cnv_amp,UBAC1,cnv_amp
OR11G2,mut_important,OR11G2,mut_important
OR11G2,cnv_del,OR11G2,cnv_del
OR11G2,cnv_amp,OR11G2,cnv_amp
IPO8,mut_important,IPO8,mut_important
IPO8,cnv_del,IPO8,cnv_del
IPO8,cnv_amp,IPO8,cnv_amp
RNF26,mut_important,RNF26,mut_important
RNF26,cnv_del,RNF26,cnv_del
RNF26,cnv_amp,RNF26,cnv_amp
GRIN1,mut_important,GRIN1,mut_important
GRIN1,cnv_del,GRIN1,cnv_del
GRIN1,cnv_amp,GRIN1,cnv_amp
STAR,mut_important,STAR,mut_important
STAR,cnv_del,STAR,cnv_del
STAR,cnv_amp,STAR,cnv_amp
ZNF354B,mut_important,ZNF354B,mut_important
ZNF354B,cnv_del,ZNF354B,cnv_del
ZNF354B,cnv_amp,ZNF354B,cnv_amp
KLHL36,mut_important,KLHL36,mut_important
KLHL36,cnv_del,KLHL36,cnv_del
KLHL36,cnv_amp,KLHL36,cnv_amp
LIM2,mut_important,LIM2,mut_important
LIM2,cnv_del,LIM2,cnv_del
LIM2,cnv_amp,LIM2,cnv_amp
CLEC4M,mut_important,CLEC4M,mut_important
CLEC4M,cnv_del,CLEC4M,cnv_del
CLEC4M,cnv_amp,CLEC4M,cnv_amp
HCN1,mut_important,HCN1,mut_important
HCN1,cnv_del,HCN1,cnv_del
HCN1,cnv_amp,HCN1,cnv_amp
CWH43,mut_important,CWH43,mut_important
CWH43,cnv_del,CWH43,cnv_del
CWH43,cnv_amp,CWH43,cnv_amp
COPS4,mut_important,COPS4,mut_important
COPS4,cnv_del,COPS4,cnv_del
COPS4,cnv_amp,COPS4,cnv_amp
RAB21,mut_important,RAB21,mut_important
RAB21,cnv_del,RAB21,cnv_del
RAB21,cnv_amp,RAB21,cnv_amp
SERPINA4,mut_important,SERPINA4,mut_important
SERPINA4,cnv_del,SERPINA4,cnv_del
SERPINA4,cnv_amp,SERPINA4,cnv_amp
TMCC2,mut_important,TMCC2,mut_important
TMCC2,cnv_del,TMCC2,cnv_del
TMCC2,cnv_amp,TMCC2,cnv_amp
CMPK1,mut_important,CMPK1,mut_important
CMPK1,cnv_del,CMPK1,cnv_del
CMPK1,cnv_amp,CMPK1,cnv_amp
EIF3A,mut_important,EIF3A,mut_important
EIF3A,cnv_del,EIF3A,cnv_del
EIF3A,cnv_amp,EIF3A,cnv_amp
AUP1,mut_important,AUP1,mut_important
AUP1,cnv_del,AUP1,cnv_del
AUP1,cnv_amp,AUP1,cnv_amp
LARP6,mut_important,LARP6,mut_important
LARP6,cnv_del,LARP6,cnv_del
LARP6,cnv_amp,LARP6,cnv_amp
SDCBP2,mut_important,SDCBP2,mut_important
SDCBP2,cnv_del,SDCBP2,cnv_del
SDCBP2,cnv_amp,SDCBP2,cnv_amp
BRCA2,mut_important,BRCA2,mut_important
BRCA2,cnv_del,BRCA2,cnv_del
BRCA2,cnv_amp,BRCA2,cnv_amp
TNNI2,mut_important,TNNI2,mut_important
TNNI2,cnv_del,TNNI2,cnv_del
TNNI2,cnv_amp,TNNI2,cnv_amp
INPPL1,mut_important,INPPL1,mut_important
INPPL1,cnv_del,INPPL1,cnv_del
INPPL1,cnv_amp,INPPL1,cnv_amp
KPNA1,mut_important,KPNA1,mut_important
KPNA1,cnv_del,KPNA1,cnv_del
KPNA1,cnv_amp,KPNA1,cnv_amp
MMP20,mut_important,MMP20,mut_important
MMP20,cnv_del,MMP20,cnv_del
MMP20,cnv_amp,MMP20,cnv_amp
EIF2S2,mut_important,EIF2S2,mut_important
EIF2S2,cnv_del,EIF2S2,cnv_del
EIF2S2,cnv_amp,EIF2S2,cnv_amp
TRABD,mut_important,TRABD,mut_important
TRABD,cnv_del,TRABD,cnv_del
TRABD,cnv_amp,TRABD,cnv_amp
SLC41A3,mut_important,SLC41A3,mut_important
SLC41A3,cnv_del,SLC41A3,cnv_del
SLC41A3,cnv_amp,SLC41A3,cnv_amp
USP47,mut_important,USP47,mut_important
USP47,cnv_del,USP47,cnv_del
USP47,cnv_amp,USP47,cnv_amp
ATP8B1,mut_important,ATP8B1,mut_important
ATP8B1,cnv_del,ATP8B1,cnv_del
ATP8B1,cnv_amp,ATP8B1,cnv_amp
CACNA1S,mut_important,CACNA1S,mut_important
CACNA1S,cnv_del,CACNA1S,cnv_del
CACNA1S,cnv_amp,CACNA1S,cnv_amp
RNF43,mut_important,RNF43,mut_important
RNF43,cnv_del,RNF43,cnv_del
RNF43,cnv_amp,RNF43,cnv_amp
VWC2,mut_important,VWC2,mut_important
VWC2,cnv_del,VWC2,cnv_del
VWC2,cnv_amp,VWC2,cnv_amp
PACS1,mut_important,PACS1,mut_important
PACS1,cnv_del,PACS1,cnv_del
PACS1,cnv_amp,PACS1,cnv_amp
HSP90AB1,mut_important,HSP90AB1,mut_important
HSP90AB1,cnv_del,HSP90AB1,cnv_del
HSP90AB1,cnv_amp,HSP90AB1,cnv_amp
DEFB121,mut_important,DEFB121,mut_important
DEFB121,cnv_del,DEFB121,cnv_del
DEFB121,cnv_amp,DEFB121,cnv_amp
EMB,mut_important,EMB,mut_important
EMB,cnv_del,EMB,cnv_del
EMB,cnv_amp,EMB,cnv_amp
MPZL2,mut_important,MPZL2,mut_important
MPZL2,cnv_del,MPZL2,cnv_del
MPZL2,cnv_amp,MPZL2,cnv_amp
VPS52,mut_important,VPS52,mut_important
VPS52,cnv_del,VPS52,cnv_del
VPS52,cnv_amp,VPS52,cnv_amp
IFT172,mut_important,IFT172,mut_important
IFT172,cnv_del,IFT172,cnv_del
IFT172,cnv_amp,IFT172,cnv_amp
FRZB,mut_important,FRZB,mut_important
FRZB,cnv_del,FRZB,cnv_del
FRZB,cnv_amp,FRZB,cnv_amp
IRAK2,mut_important,IRAK2,mut_important
IRAK2,cnv_del,IRAK2,cnv_del
IRAK2,cnv_amp,IRAK2,cnv_amp
LRRC43,mut_important,LRRC43,mut_important
LRRC43,cnv_del,LRRC43,cnv_del
LRRC43,cnv_amp,LRRC43,cnv_amp
ASPHD2,mut_important,ASPHD2,mut_important
ASPHD2,cnv_del,ASPHD2,cnv_del
ASPHD2,cnv_amp,ASPHD2,cnv_amp
QDPR,mut_important,QDPR,mut_important
QDPR,cnv_del,QDPR,cnv_del
QDPR,cnv_amp,QDPR,cnv_amp
GTF2B,mut_important,GTF2B,mut_important
GTF2B,cnv_del,GTF2B,cnv_del
GTF2B,cnv_amp,GTF2B,cnv_amp
LRRC8C,mut_important,LRRC8C,mut_important
LRRC8C,cnv_del,LRRC8C,cnv_del
LRRC8C,cnv_amp,LRRC8C,cnv_amp
ACTL9,mut_important,ACTL9,mut_important
ACTL9,cnv_del,ACTL9,cnv_del
ACTL9,cnv_amp,ACTL9,cnv_amp
LMLN,mut_important,LMLN,mut_important
LMLN,cnv_del,LMLN,cnv_del
LMLN,cnv_amp,LMLN,cnv_amp
RTN2,mut_important,RTN2,mut_important
RTN2,cnv_del,RTN2,cnv_del
RTN2,cnv_amp,RTN2,cnv_amp
PGM1,mut_important,PGM1,mut_important
PGM1,cnv_del,PGM1,cnv_del
PGM1,cnv_amp,PGM1,cnv_amp
OR5AU1,mut_important,OR5AU1,mut_important
OR5AU1,cnv_del,OR5AU1,cnv_del
OR5AU1,cnv_amp,OR5AU1,cnv_amp
TMEM186,mut_important,TMEM186,mut_important
TMEM186,cnv_del,TMEM186,cnv_del
TMEM186,cnv_amp,TMEM186,cnv_amp
FZD10,mut_important,FZD10,mut_important
FZD10,cnv_del,FZD10,cnv_del
FZD10,cnv_amp,FZD10,cnv_amp
ZSCAN18,mut_important,ZSCAN18,mut_important
ZSCAN18,cnv_del,ZSCAN18,cnv_del
ZSCAN18,cnv_amp,ZSCAN18,cnv_amp
TTLL5,mut_important,TTLL5,mut_important
TTLL5,cnv_del,TTLL5,cnv_del
TTLL5,cnv_amp,TTLL5,cnv_amp
TPD52L2,mut_important,TPD52L2,mut_important
TPD52L2,cnv_del,TPD52L2,cnv_del
TPD52L2,cnv_amp,TPD52L2,cnv_amp
RAB28,mut_important,RAB28,mut_important
RAB28,cnv_del,RAB28,cnv_del
RAB28,cnv_amp,RAB28,cnv_amp
LONP2,mut_important,LONP2,mut_important
LONP2,cnv_del,LONP2,cnv_del
LONP2,cnv_amp,LONP2,cnv_amp
CDK3,mut_important,CDK3,mut_important
CDK3,cnv_del,CDK3,cnv_del
CDK3,cnv_amp,CDK3,cnv_amp
TCP1,mut_important,TCP1,mut_important
TCP1,cnv_del,TCP1,cnv_del
TCP1,cnv_amp,TCP1,cnv_amp
ZNF429,mut_important,ZNF429,mut_important
ZNF429,cnv_del,ZNF429,cnv_del
ZNF429,cnv_amp,ZNF429,cnv_amp
HOMER1,mut_important,HOMER1,mut_important
HOMER1,cnv_del,HOMER1,cnv_del
HOMER1,cnv_amp,HOMER1,cnv_amp
ARHGAP11B,mut_important,ARHGAP11B,mut_important
ARHGAP11B,cnv_del,ARHGAP11B,cnv_del
ARHGAP11B,cnv_amp,ARHGAP11B,cnv_amp
ANKRD1,mut_important,ANKRD1,mut_important
ANKRD1,cnv_del,ANKRD1,cnv_del
ANKRD1,cnv_amp,ANKRD1,cnv_amp
OTOR,mut_important,OTOR,mut_important
OTOR,cnv_del,OTOR,cnv_del
OTOR,cnv_amp,OTOR,cnv_amp
DISP2,mut_important,DISP2,mut_important
DISP2,cnv_del,DISP2,cnv_del
DISP2,cnv_amp,DISP2,cnv_amp
HYDIN,mut_important,HYDIN,mut_important
HYDIN,cnv_del,HYDIN,cnv_del
HYDIN,cnv_amp,HYDIN,cnv_amp
PIGF,mut_important,PIGF,mut_important
PIGF,cnv_del,PIGF,cnv_del
PIGF,cnv_amp,PIGF,cnv_amp
TXNDC5,mut_important,TXNDC5,mut_important
TXNDC5,cnv_del,TXNDC5,cnv_del
TXNDC5,cnv_amp,TXNDC5,cnv_amp
MED29,mut_important,MED29,mut_important
MED29,cnv_del,MED29,cnv_del
MED29,cnv_amp,MED29,cnv_amp
COX7A1,mut_important,COX7A1,mut_important
COX7A1,cnv_del,COX7A1,cnv_del
COX7A1,cnv_amp,COX7A1,cnv_amp
PNPLA2,mut_important,PNPLA2,mut_important
PNPLA2,cnv_del,PNPLA2,cnv_del
PNPLA2,cnv_amp,PNPLA2,cnv_amp
DLX4,mut_important,DLX4,mut_important
DLX4,cnv_del,DLX4,cnv_del
DLX4,cnv_amp,DLX4,cnv_amp
ADIPOR2,mut_important,ADIPOR2,mut_important
ADIPOR2,cnv_del,ADIPOR2,cnv_del
ADIPOR2,cnv_amp,ADIPOR2,cnv_amp
DEPDC5,mut_important,DEPDC5,mut_important
DEPDC5,cnv_del,DEPDC5,cnv_del
DEPDC5,cnv_amp,DEPDC5,cnv_amp
BCL9L,mut_important,BCL9L,mut_important
BCL9L,cnv_del,BCL9L,cnv_del
BCL9L,cnv_amp,BCL9L,cnv_amp
LYZ,mut_important,LYZ,mut_important
LYZ,cnv_del,LYZ,cnv_del
LYZ,cnv_amp,LYZ,cnv_amp
OR1D2,mut_important,OR1D2,mut_important
OR1D2,cnv_del,OR1D2,cnv_del
OR1D2,cnv_amp,OR1D2,cnv_amp
WSB1,mut_important,WSB1,mut_important
WSB1,cnv_del,WSB1,cnv_del
WSB1,cnv_amp,WSB1,cnv_amp
GORAB,mut_important,GORAB,mut_important
GORAB,cnv_del,GORAB,cnv_del
GORAB,cnv_amp,GORAB,cnv_amp
PLA2G5,mut_important,PLA2G5,mut_important
PLA2G5,cnv_del,PLA2G5,cnv_del
PLA2G5,cnv_amp,PLA2G5,cnv_amp
GAST,mut_important,GAST,mut_important
GAST,cnv_del,GAST,cnv_del
GAST,cnv_amp,GAST,cnv_amp
HMGCL,mut_important,HMGCL,mut_important
HMGCL,cnv_del,HMGCL,cnv_del
HMGCL,cnv_amp,HMGCL,cnv_amp
FAM76B,mut_important,FAM76B,mut_important
FAM76B,cnv_del,FAM76B,cnv_del
FAM76B,cnv_amp,FAM76B,cnv_amp
HAPLN1,mut_important,HAPLN1,mut_important
HAPLN1,cnv_del,HAPLN1,cnv_del
HAPLN1,cnv_amp,HAPLN1,cnv_amp
OR9K2,mut_important,OR9K2,mut_important
OR9K2,cnv_del,OR9K2,cnv_del
OR9K2,cnv_amp,OR9K2,cnv_amp
UBE2D2,mut_important,UBE2D2,mut_important
UBE2D2,cnv_del,UBE2D2,cnv_del
UBE2D2,cnv_amp,UBE2D2,cnv_amp
JAK3,mut_important,JAK3,mut_important
JAK3,cnv_del,JAK3,cnv_del
JAK3,cnv_amp,JAK3,cnv_amp
ABCA7,mut_important,ABCA7,mut_important
ABCA7,cnv_del,ABCA7,cnv_del
ABCA7,cnv_amp,ABCA7,cnv_amp
YIPF3,mut_important,YIPF3,mut_important
YIPF3,cnv_del,YIPF3,cnv_del
YIPF3,cnv_amp,YIPF3,cnv_amp
EPM2A,mut_important,EPM2A,mut_important
EPM2A,cnv_del,EPM2A,cnv_del
EPM2A,cnv_amp,EPM2A,cnv_amp
SALL2,mut_important,SALL2,mut_important
SALL2,cnv_del,SALL2,cnv_del
SALL2,cnv_amp,SALL2,cnv_amp
ZNF497,mut_important,ZNF497,mut_important
ZNF497,cnv_del,ZNF497,cnv_del
ZNF497,cnv_amp,ZNF497,cnv_amp
SEL1L,mut_important,SEL1L,mut_important
SEL1L,cnv_del,SEL1L,cnv_del
SEL1L,cnv_amp,SEL1L,cnv_amp
PRKAR2A,mut_important,PRKAR2A,mut_important
PRKAR2A,cnv_del,PRKAR2A,cnv_del
PRKAR2A,cnv_amp,PRKAR2A,cnv_amp
DTNA,mut_important,DTNA,mut_important
DTNA,cnv_del,DTNA,cnv_del
DTNA,cnv_amp,DTNA,cnv_amp
OR5D13,mut_important,OR5D13,mut_important
OR5D13,cnv_del,OR5D13,cnv_del
OR5D13,cnv_amp,OR5D13,cnv_amp
AP1G1,mut_important,AP1G1,mut_important
AP1G1,cnv_del,AP1G1,cnv_del
AP1G1,cnv_amp,AP1G1,cnv_amp
IARS2,mut_important,IARS2,mut_important
IARS2,cnv_del,IARS2,cnv_del
IARS2,cnv_amp,IARS2,cnv_amp
HIST1H2AB,mut_important,HIST1H2AB,mut_important
HIST1H2AB,cnv_del,HIST1H2AB,cnv_del
HIST1H2AB,cnv_amp,HIST1H2AB,cnv_amp
PADI3,mut_important,PADI3,mut_important
PADI3,cnv_del,PADI3,cnv_del
PADI3,cnv_amp,PADI3,cnv_amp
SLCO6A1,mut_important,SLCO6A1,mut_important
SLCO6A1,cnv_del,SLCO6A1,cnv_del
SLCO6A1,cnv_amp,SLCO6A1,cnv_amp
GPR39,mut_important,GPR39,mut_important
GPR39,cnv_del,GPR39,cnv_del
GPR39,cnv_amp,GPR39,cnv_amp
ESYT3,mut_important,ESYT3,mut_important
ESYT3,cnv_del,ESYT3,cnv_del
ESYT3,cnv_amp,ESYT3,cnv_amp
R3HDM1,mut_important,R3HDM1,mut_important
R3HDM1,cnv_del,R3HDM1,cnv_del
R3HDM1,cnv_amp,R3HDM1,cnv_amp
CCDC7,mut_important,CCDC7,mut_important
CCDC7,cnv_del,CCDC7,cnv_del
CCDC7,cnv_amp,CCDC7,cnv_amp
MYO5B,mut_important,MYO5B,mut_important
MYO5B,cnv_del,MYO5B,cnv_del
MYO5B,cnv_amp,MYO5B,cnv_amp
UTP18,mut_important,UTP18,mut_important
UTP18,cnv_del,UTP18,cnv_del
UTP18,cnv_amp,UTP18,cnv_amp
ZRANB2,mut_important,ZRANB2,mut_important
ZRANB2,cnv_del,ZRANB2,cnv_del
ZRANB2,cnv_amp,ZRANB2,cnv_amp
ZMYM5,mut_important,ZMYM5,mut_important
ZMYM5,cnv_del,ZMYM5,cnv_del
ZMYM5,cnv_amp,ZMYM5,cnv_amp
JPH1,mut_important,JPH1,mut_important
JPH1,cnv_del,JPH1,cnv_del
JPH1,cnv_amp,JPH1,cnv_amp
EML4,mut_important,EML4,mut_important
EML4,cnv_del,EML4,cnv_del
EML4,cnv_amp,EML4,cnv_amp
SLC35E1,mut_important,SLC35E1,mut_important
SLC35E1,cnv_del,SLC35E1,cnv_del
SLC35E1,cnv_amp,SLC35E1,cnv_amp
OR1N2,mut_important,OR1N2,mut_important
OR1N2,cnv_del,OR1N2,cnv_del
OR1N2,cnv_amp,OR1N2,cnv_amp
EXT2,mut_important,EXT2,mut_important
EXT2,cnv_del,EXT2,cnv_del
EXT2,cnv_amp,EXT2,cnv_amp
RNF217,mut_important,RNF217,mut_important
RNF217,cnv_del,RNF217,cnv_del
RNF217,cnv_amp,RNF217,cnv_amp
MAP4K2,mut_important,MAP4K2,mut_important
MAP4K2,cnv_del,MAP4K2,cnv_del
MAP4K2,cnv_amp,MAP4K2,cnv_amp
SNX2,mut_important,SNX2,mut_important
SNX2,cnv_del,SNX2,cnv_del
SNX2,cnv_amp,SNX2,cnv_amp
NSUN4,mut_important,NSUN4,mut_important
NSUN4,cnv_del,NSUN4,cnv_del
NSUN4,cnv_amp,NSUN4,cnv_amp
CHKB,mut_important,CHKB,mut_important
CHKB,cnv_del,CHKB,cnv_del
CHKB,cnv_amp,CHKB,cnv_amp
CNP,mut_important,CNP,mut_important
CNP,cnv_del,CNP,cnv_del
CNP,cnv_amp,CNP,cnv_amp
PDZRN4,mut_important,PDZRN4,mut_important
PDZRN4,cnv_del,PDZRN4,cnv_del
PDZRN4,cnv_amp,PDZRN4,cnv_amp
RPN2,mut_important,RPN2,mut_important
RPN2,cnv_del,RPN2,cnv_del
RPN2,cnv_amp,RPN2,cnv_amp
STAT5B,mut_important,STAT5B,mut_important
STAT5B,cnv_del,STAT5B,cnv_del
STAT5B,cnv_amp,STAT5B,cnv_amp
LHPP,mut_important,LHPP,mut_important
LHPP,cnv_del,LHPP,cnv_del
LHPP,cnv_amp,LHPP,cnv_amp
SMARCA5,mut_important,SMARCA5,mut_important
SMARCA5,cnv_del,SMARCA5,cnv_del
SMARCA5,cnv_amp,SMARCA5,cnv_amp
LRFN4,mut_important,LRFN4,mut_important
LRFN4,cnv_del,LRFN4,cnv_del
LRFN4,cnv_amp,LRFN4,cnv_amp
RHOBTB3,mut_important,RHOBTB3,mut_important
RHOBTB3,cnv_del,RHOBTB3,cnv_del
RHOBTB3,cnv_amp,RHOBTB3,cnv_amp
APEX1,mut_important,APEX1,mut_important
APEX1,cnv_del,APEX1,cnv_del
APEX1,cnv_amp,APEX1,cnv_amp
ADCY9,mut_important,ADCY9,mut_important
ADCY9,cnv_del,ADCY9,cnv_del
ADCY9,cnv_amp,ADCY9,cnv_amp
NOLC1,mut_important,NOLC1,mut_important
NOLC1,cnv_del,NOLC1,cnv_del
NOLC1,cnv_amp,NOLC1,cnv_amp
KIAA0319L,mut_important,KIAA0319L,mut_important
KIAA0319L,cnv_del,KIAA0319L,cnv_del
KIAA0319L,cnv_amp,KIAA0319L,cnv_amp
KLB,mut_important,KLB,mut_important
KLB,cnv_del,KLB,cnv_del
KLB,cnv_amp,KLB,cnv_amp
BLMH,mut_important,BLMH,mut_important
BLMH,cnv_del,BLMH,cnv_del
BLMH,cnv_amp,BLMH,cnv_amp
CCDC86,mut_important,CCDC86,mut_important
CCDC86,cnv_del,CCDC86,cnv_del
CCDC86,cnv_amp,CCDC86,cnv_amp
GGPS1,mut_important,GGPS1,mut_important
GGPS1,cnv_del,GGPS1,cnv_del
GGPS1,cnv_amp,GGPS1,cnv_amp
TBX10,mut_important,TBX10,mut_important
TBX10,cnv_del,TBX10,cnv_del
TBX10,cnv_amp,TBX10,cnv_amp
PGBD5,mut_important,PGBD5,mut_important
PGBD5,cnv_del,PGBD5,cnv_del
PGBD5,cnv_amp,PGBD5,cnv_amp
ZNF687,mut_important,ZNF687,mut_important
ZNF687,cnv_del,ZNF687,cnv_del
ZNF687,cnv_amp,ZNF687,cnv_amp
UBE2N,mut_important,UBE2N,mut_important
UBE2N,cnv_del,UBE2N,cnv_del
UBE2N,cnv_amp,UBE2N,cnv_amp
OSGIN2,mut_important,OSGIN2,mut_important
OSGIN2,cnv_del,OSGIN2,cnv_del
OSGIN2,cnv_amp,OSGIN2,cnv_amp
MTF2,mut_important,MTF2,mut_important
MTF2,cnv_del,MTF2,cnv_del
MTF2,cnv_amp,MTF2,cnv_amp
ACOT4,mut_important,ACOT4,mut_important
ACOT4,cnv_del,ACOT4,cnv_del
ACOT4,cnv_amp,ACOT4,cnv_amp
ANKRD50,mut_important,ANKRD50,mut_important
ANKRD50,cnv_del,ANKRD50,cnv_del
ANKRD50,cnv_amp,ANKRD50,cnv_amp
TET2,mut_important,TET2,mut_important
TET2,cnv_del,TET2,cnv_del
TET2,cnv_amp,TET2,cnv_amp
PDE6H,mut_important,PDE6H,mut_important
PDE6H,cnv_del,PDE6H,cnv_del
PDE6H,cnv_amp,PDE6H,cnv_amp
ZNF569,mut_important,ZNF569,mut_important
ZNF569,cnv_del,ZNF569,cnv_del
ZNF569,cnv_amp,ZNF569,cnv_amp
PAN2,mut_important,PAN2,mut_important
PAN2,cnv_del,PAN2,cnv_del
PAN2,cnv_amp,PAN2,cnv_amp
SDCCAG3,mut_important,SDCCAG3,mut_important
SDCCAG3,cnv_del,SDCCAG3,cnv_del
SDCCAG3,cnv_amp,SDCCAG3,cnv_amp
RUVBL1,mut_important,RUVBL1,mut_important
RUVBL1,cnv_del,RUVBL1,cnv_del
RUVBL1,cnv_amp,RUVBL1,cnv_amp
ANGPTL6,mut_important,ANGPTL6,mut_important
ANGPTL6,cnv_del,ANGPTL6,cnv_del
ANGPTL6,cnv_amp,ANGPTL6,cnv_amp
ADCY2,mut_important,ADCY2,mut_important
ADCY2,cnv_del,ADCY2,cnv_del
ADCY2,cnv_amp,ADCY2,cnv_amp
SNX21,mut_important,SNX21,mut_important
SNX21,cnv_del,SNX21,cnv_del
SNX21,cnv_amp,SNX21,cnv_amp
OR2S2,mut_important,OR2S2,mut_important
OR2S2,cnv_del,OR2S2,cnv_del
OR2S2,cnv_amp,OR2S2,cnv_amp
NEIL2,mut_important,NEIL2,mut_important
NEIL2,cnv_del,NEIL2,cnv_del
NEIL2,cnv_amp,NEIL2,cnv_amp
DLGAP3,mut_important,DLGAP3,mut_important
DLGAP3,cnv_del,DLGAP3,cnv_del
DLGAP3,cnv_amp,DLGAP3,cnv_amp
ZNF625,mut_important,ZNF625,mut_important
ZNF625,cnv_del,ZNF625,cnv_del
ZNF625,cnv_amp,ZNF625,cnv_amp
GRID2,mut_important,GRID2,mut_important
GRID2,cnv_del,GRID2,cnv_del
GRID2,cnv_amp,GRID2,cnv_amp
ZNFX1,mut_important,ZNFX1,mut_important
ZNFX1,cnv_del,ZNFX1,cnv_del
ZNFX1,cnv_amp,ZNFX1,cnv_amp
OMA1,mut_important,OMA1,mut_important
OMA1,cnv_del,OMA1,cnv_del
OMA1,cnv_amp,OMA1,cnv_amp
ESRRA,mut_important,ESRRA,mut_important
ESRRA,cnv_del,ESRRA,cnv_del
ESRRA,cnv_amp,ESRRA,cnv_amp
NPTXR,mut_important,NPTXR,mut_important
NPTXR,cnv_del,NPTXR,cnv_del
NPTXR,cnv_amp,NPTXR,cnv_amp
SORBS1,mut_important,SORBS1,mut_important
SORBS1,cnv_del,SORBS1,cnv_del
SORBS1,cnv_amp,SORBS1,cnv_amp
GABPA,mut_important,GABPA,mut_important
GABPA,cnv_del,GABPA,cnv_del
GABPA,cnv_amp,GABPA,cnv_amp
AQP2,mut_important,AQP2,mut_important
AQP2,cnv_del,AQP2,cnv_del
AQP2,cnv_amp,AQP2,cnv_amp
PTTG1IP,mut_important,PTTG1IP,mut_important
PTTG1IP,cnv_del,PTTG1IP,cnv_del
PTTG1IP,cnv_amp,PTTG1IP,cnv_amp
OR8B3,mut_important,OR8B3,mut_important
OR8B3,cnv_del,OR8B3,cnv_del
OR8B3,cnv_amp,OR8B3,cnv_amp
