,,decision_tree_fold_0,decision_tree_fold_1,decision_tree_fold_2,decision_tree_fold_3,decision_tree_fold_4
OR1L8,cnv_del,0.0,0.0,0.0,0.0,0.0
OR1L8,cnv_amp,0.0,0.0,0.0,0.0,0.0
SMC3,mut_important,0.0,0.0,0.0,0.0,0.0
SMC3,cnv_del,0.0,0.0,0.0,0.0,0.0
SMC3,cnv_amp,0.0,0.0,0.0,0.0,0.0
RANBP1,mut_important,0.0,0.0,0.0,0.0,0.0
RANBP1,cnv_del,0.0,0.0,0.0,0.0,0.0
RANBP1,cnv_amp,0.0,0.0,0.0,0.0,0.0
PELI3,mut_important,0.0,0.0,0.0,0.0,0.0
PELI3,cnv_del,0.0,0.0,0.0,0.0,0.0
PELI3,cnv_amp,0.0,0.0,0.0,0.0,0.0
NPPC,mut_important,0.0,0.0,0.0,0.0,0.0
NPPC,cnv_del,0.0,0.0,0.0,0.0,0.0
NPPC,cnv_amp,0.0,0.0,0.0,0.0,0.0
FAAH2,mut_important,0.0,0.0,0.0,0.0,0.0
FAAH2,cnv_del,0.0,0.0,0.0,0.0,0.0
FAAH2,cnv_amp,0.0,0.0,0.0,0.0,0.0
VPS11,mut_important,0.0,0.0,0.0,0.0,0.0
VPS11,cnv_del,0.0,0.0,0.0,0.0,0.0
VPS11,cnv_amp,0.0,0.0,0.0,0.0,0.0
CAD,mut_important,0.0,0.0,0.0,0.0,0.0
CAD,cnv_del,0.0,0.0,0.0,0.0,0.0
CAD,cnv_amp,0.0,0.0,0.0,0.0,0.0
CLPTM1L,mut_important,0.0,0.0,0.0,0.0,0.0
CLPTM1L,cnv_del,0.0,0.0,0.0,0.0,0.0
CLPTM1L,cnv_amp,0.0,0.0,0.0,0.0,0.0
PTPRC,mut_important,0.0,0.0,0.0,0.0,0.0
PTPRC,cnv_del,0.0,0.0,0.0,0.0,0.0
PTPRC,cnv_amp,0.0,0.0,0.0,0.0,0.0
NDUFB6,mut_important,0.0,0.0,0.0,0.0,0.0
NDUFB6,cnv_del,0.0,0.0,0.0,0.0,0.0
NDUFB6,cnv_amp,0.0,0.0,0.0,0.0,0.0
CCDC158,mut_important,0.0,0.0,0.0,0.0,0.0
CCDC158,cnv_del,0.0,0.0,0.0,0.0,0.0
CCDC158,cnv_amp,0.0,0.0,0.0,0.0,0.0
MOB4,mut_important,0.0,0.0,0.0,0.0,0.0
MOB4,cnv_del,0.0,0.0,0.0,0.0,0.0
MOB4,cnv_amp,0.0,0.0,0.0,0.0,0.0
PNLDC1,mut_important,0.0,0.0,0.0,0.0,0.0
PNLDC1,cnv_del,0.0,0.0,0.0,0.0,0.0
PNLDC1,cnv_amp,0.0,0.0,0.0,0.0,0.0
TECRL,mut_important,0.0,0.0,0.0,0.0,0.0
TECRL,cnv_del,0.0,0.0,0.0,0.0,0.0
TECRL,cnv_amp,0.0,0.0,0.0,0.0,0.0
BTN3A3,mut_important,0.0,0.0,0.0,0.0,0.0
BTN3A3,cnv_del,0.0,0.0,0.0,0.0,0.0
BTN3A3,cnv_amp,0.0,0.0,0.0,0.0,0.0
LIPF,mut_important,0.0,0.0,0.0,0.0,0.0
LIPF,cnv_del,0.0,0.0,0.0,0.0,0.0
LIPF,cnv_amp,0.0,0.0,0.0,0.0,0.0
OR2M2,mut_important,0.0,0.0,0.0,0.0,0.0
OR2M2,cnv_del,0.0,0.0,0.0,0.0,0.0
OR2M2,cnv_amp,0.0,0.0,0.0,0.0,0.0
PFDN1,mut_important,0.0,0.0,0.0,0.0,0.0
PFDN1,cnv_del,0.0,0.0,0.0,0.0,0.0
PFDN1,cnv_amp,0.0,0.0,0.0,0.0,0.0
DNAJC4,mut_important,0.0,0.0,0.0,0.0,0.0
DNAJC4,cnv_del,0.0,0.0,0.0,0.0,0.0
DNAJC4,cnv_amp,0.0,0.0,0.0,0.0,0.0
SRC,mut_important,0.0,0.0,0.0,0.0,0.0
SRC,cnv_del,0.0,0.0,0.0,0.0,0.0
SRC,cnv_amp,0.0,0.0,0.0,0.0,0.0
BTN1A1,mut_important,0.0,0.0,0.0,0.0,0.0
BTN1A1,cnv_del,0.0,0.0,0.0,0.0,0.0
BTN1A1,cnv_amp,0.0,0.0,0.0,0.0,0.0
UTP18,mut_important,0.0,0.0,0.0,0.0,0.0
UTP18,cnv_del,0.0,0.0,0.0,0.0,0.0
UTP18,cnv_amp,0.0,0.0,0.0,0.0,0.0
FAM24A,mut_important,0.0,0.0,0.0,0.0,0.0
FAM24A,cnv_del,0.0,0.0,0.0,0.0,0.0
FAM24A,cnv_amp,0.0,0.0,0.0,0.0,0.0
GOLGA5,mut_important,0.0,0.0,0.0,0.0,0.0
GOLGA5,cnv_del,0.0,0.0,0.0,0.0,0.0
GOLGA5,cnv_amp,0.0,0.0,0.0,0.0,0.0
AMN1,mut_important,0.0,0.0,0.0,0.0,0.0
AMN1,cnv_del,0.0,0.0,0.0,0.0,0.0
AMN1,cnv_amp,0.0,0.0,0.0,0.0,0.0
TAPBP,mut_important,0.0,0.0,0.0,0.0,0.0
TAPBP,cnv_del,0.0,0.0,0.0,0.0,0.0
TAPBP,cnv_amp,0.0,0.0,0.0,0.0,0.0
VNN1,mut_important,0.0,0.0,0.0,0.0,0.0
VNN1,cnv_del,0.0,0.0,0.0,0.0,0.0
VNN1,cnv_amp,0.0,0.0,0.0,0.0,0.0
ADAM19,mut_important,0.0,0.0,0.0,0.0,0.0
ADAM19,cnv_del,0.0,0.0,0.0,0.0,0.0
ADAM19,cnv_amp,0.0,0.0,0.0,0.0,0.0
ATM,mut_important,0.0,0.0,0.0,0.0,0.0
ATM,cnv_del,0.0,0.0,0.0,0.0,0.0
ATM,cnv_amp,0.0,0.0,0.0,0.0,0.0
ABCB8,mut_important,0.0,0.0,0.0,0.0,0.0
ABCB8,cnv_del,0.0,0.0,0.0,0.0,0.0
ABCB8,cnv_amp,0.0,0.0,0.0,0.0,0.0
PLXNB3,mut_important,0.0,0.0,0.0,0.0,0.0
PLXNB3,cnv_del,0.0,0.0,0.0,0.0,0.0
PLXNB3,cnv_amp,0.0,0.0,0.0,0.0,0.0
ARMC5,mut_important,0.0,0.0,0.0,0.0,0.0
ARMC5,cnv_del,0.0,0.0,0.0,0.0,0.0
ARMC5,cnv_amp,0.0,0.0,0.0,0.0,0.0
NCOA1,mut_important,0.0,0.0,0.0,0.0,0.0
NCOA1,cnv_del,0.0,0.0,0.0,0.0,0.0
NCOA1,cnv_amp,0.0,0.0,0.0,0.0,0.0
TIGD2,mut_important,0.0,0.0,0.0,0.0,0.0
TIGD2,cnv_del,0.0,0.0,0.0,0.0,0.0
TIGD2,cnv_amp,0.0,0.0,0.0,0.0,0.0
PTTG2,mut_important,0.0,0.0,0.0,0.0,0.0
PTTG2,cnv_del,0.0,0.0,0.0,0.0,0.0
PTTG2,cnv_amp,0.0,0.0,0.0,0.0,0.0
PI4KA,mut_important,0.0,0.0,0.0,0.0,0.0
PI4KA,cnv_del,0.0,0.0,0.0,0.0,0.0
PI4KA,cnv_amp,0.0,0.0,0.0,0.0,0.0
SLC35G1,mut_important,0.0,0.0,0.0,0.0,0.0
SLC35G1,cnv_del,0.0,0.0,0.0,0.0,0.0
SLC35G1,cnv_amp,0.0,0.0,0.0,0.0,0.0
FGF1,mut_important,0.0,0.0,0.0,0.0,0.0
FGF1,cnv_del,0.0,0.0,0.0,0.0,0.0
FGF1,cnv_amp,0.0,0.0,0.0,0.0,0.0
TRIM42,mut_important,0.0,0.0,0.0,0.0,0.0
TRIM42,cnv_del,0.0,0.0,0.0,0.0,0.0
TRIM42,cnv_amp,0.0,0.0,0.0,0.0,0.0
PSG11,mut_important,0.0,0.0,0.0,0.0,0.0
PSG11,cnv_del,0.0,0.0,0.0,0.0,0.0
PSG11,cnv_amp,0.0,0.0,0.0,0.0,0.0
DMWD,mut_important,0.0,0.0,0.0,0.0,0.0
DMWD,cnv_del,0.0,0.0,0.0,0.0,0.0
DMWD,cnv_amp,0.0,0.0,0.0,0.0,0.0
IGF2R,mut_important,0.0,0.0,0.0,0.0,0.0
IGF2R,cnv_del,0.0,0.0,0.0,0.0,0.0
IGF2R,cnv_amp,0.0,0.0,0.0,0.0,0.0
CAPN10,mut_important,0.0,0.0,0.0,0.0,0.0
CAPN10,cnv_del,0.0,0.0,0.0,0.0,0.0
CAPN10,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZNF416,mut_important,0.0,0.0,0.0,0.0,0.0
ZNF416,cnv_del,0.0,0.0,0.0,0.0,0.0
ZNF416,cnv_amp,0.0,0.0,0.0,0.0,0.0
ARRDC1,mut_important,0.0,0.0,0.0,0.0,0.0
ARRDC1,cnv_del,0.0,0.0,0.0,0.0,0.0
ARRDC1,cnv_amp,0.0,0.0,0.0,0.0,0.0
CRAT,mut_important,0.0,0.0,0.0,0.0,0.0
CRAT,cnv_del,0.0,0.0,0.0,0.0,0.0
CRAT,cnv_amp,0.0,0.0,0.0,0.0,0.0
EIF2AK2,mut_important,0.0,0.0,0.0,0.0,0.0
EIF2AK2,cnv_del,0.0,0.0,0.0,0.0,0.0
EIF2AK2,cnv_amp,0.0,0.0,0.0,0.0,0.0
BLVRA,mut_important,0.0,0.0,0.0,0.0,0.0
BLVRA,cnv_del,0.0,0.0,0.0,0.0,0.0
BLVRA,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZDHHC18,mut_important,0.0,0.0,0.0,0.0,0.0
ZDHHC18,cnv_del,0.0,0.0,0.0,0.0,0.0
ZDHHC18,cnv_amp,0.0,0.0,0.0,0.0,0.0
HSPA2,mut_important,0.0,0.0,0.0,0.0,0.0
HSPA2,cnv_del,0.0,0.0,0.0,0.0,0.0
HSPA2,cnv_amp,0.0,0.0,0.0,0.0,0.0
TMEM140,mut_important,0.0,0.0,0.0,0.0,0.0
TMEM140,cnv_del,0.0,0.0,0.0,0.0,0.0
TMEM140,cnv_amp,0.0,0.0,0.0,0.0,0.0
MAP3K7,mut_important,0.0,0.0,0.0,0.0,0.0
MAP3K7,cnv_del,0.0,0.0,0.0,0.0,0.0
MAP3K7,cnv_amp,0.0,0.0,0.0,0.0,0.0
NAPG,mut_important,0.0,0.0,0.0,0.0,0.0
NAPG,cnv_del,0.0,0.0,0.0,0.0,0.0
NAPG,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZNF436,mut_important,0.0,0.0,0.0,0.0,0.0
ZNF436,cnv_del,0.0,0.0,0.0,0.0,0.0
ZNF436,cnv_amp,0.0,0.0,0.0,0.0,0.0
ACAA1,mut_important,0.0,0.0,0.0,0.0,0.0
ACAA1,cnv_del,0.0,0.0,0.0,0.0,0.0
ACAA1,cnv_amp,0.0,0.0,0.0,0.0,0.0
MLIP,mut_important,0.0,0.0,0.0,0.0,0.0
MLIP,cnv_del,0.0,0.0,0.0,0.0,0.0
MLIP,cnv_amp,0.0,0.0,0.0,0.0,0.0
DZIP3,mut_important,0.0,0.0,0.0,0.0,0.0
DZIP3,cnv_del,0.0,0.0,0.0,0.0,0.0
DZIP3,cnv_amp,0.0,0.0,0.0,0.0,0.0
PLCXD2,mut_important,0.0,0.0,0.0,0.0,0.0
PLCXD2,cnv_del,0.0,0.0,0.0,0.0,0.0
PLCXD2,cnv_amp,0.0,0.0,0.0,0.0,0.0
CDH11,mut_important,0.0,0.0,0.0,0.0,0.0
CDH11,cnv_del,0.0,0.0,0.0,0.0,0.0
CDH11,cnv_amp,0.0,0.0,0.0,0.0,0.0
MLH1,mut_important,0.0,0.0,0.0,0.0,0.0
MLH1,cnv_del,0.0,0.0,0.0,0.0,0.0
MLH1,cnv_amp,0.0,0.0,0.0,0.0,0.0
VSIG8,mut_important,0.0,0.0,0.0,0.0,0.0
VSIG8,cnv_del,0.0,0.0,0.0,0.0,0.0
VSIG8,cnv_amp,0.0,0.0,0.0,0.0,0.0
WBP4,mut_important,0.0,0.0,0.0,0.0,0.0
WBP4,cnv_del,0.0,0.0,0.0,0.0,0.0
WBP4,cnv_amp,0.0,0.0,0.0,0.0,0.0
MAP2K2,mut_important,0.0,0.0,0.0,0.0,0.0
MAP2K2,cnv_del,0.0,0.0,0.0,0.0,0.0
MAP2K2,cnv_amp,0.0,0.0,0.0,0.0,0.0
SLC10A2,mut_important,0.0,0.0,0.0,0.0,0.0
SLC10A2,cnv_del,0.0,0.0,0.0,0.0,0.0
SLC10A2,cnv_amp,0.0,0.0,0.0,0.0,0.0
RAD21,mut_important,0.0,0.0,0.0,0.0,0.0
RAD21,cnv_del,0.0,0.0,0.0,0.0,0.0
RAD21,cnv_amp,0.0,0.0,0.0,0.0,0.0
MDP1,mut_important,0.0,0.0,0.0,0.0,0.0
MDP1,cnv_del,0.0,0.0,0.0,0.0,0.0
MDP1,cnv_amp,0.0,0.0,0.0,0.0,0.0
DCAKD,mut_important,0.0,0.0,0.0,0.0,0.0
DCAKD,cnv_del,0.0,0.0,0.0,0.0,0.0
DCAKD,cnv_amp,0.0,0.0,0.0,0.0,0.0
PRKACA,mut_important,0.0,0.0,0.0,0.0,0.0
PRKACA,cnv_del,0.0,0.0,0.0,0.0,0.0
PRKACA,cnv_amp,0.0,0.0,0.0,0.0,0.0
FAM102A,mut_important,0.0,0.0,0.0,0.0,0.0
FAM102A,cnv_del,0.0,0.0,0.0,0.0,0.0
FAM102A,cnv_amp,0.0,0.0,0.0,0.0,0.0
CTH,mut_important,0.0,0.0,0.0,0.0,0.0
CTH,cnv_del,0.0,0.0,0.0,0.0,0.0
CTH,cnv_amp,0.0,0.0,0.0,0.0,0.0
TRIM7,mut_important,0.0,0.0,0.0,0.0,0.0
TRIM7,cnv_del,0.0,0.0,0.0,0.0,0.0
TRIM7,cnv_amp,0.0,0.0,0.0,0.0,0.0
TOM1,mut_important,0.0,0.0,0.0,0.0,0.0
TOM1,cnv_del,0.0,0.0,0.0,0.0,0.0
TOM1,cnv_amp,0.0,0.0,0.0,0.0,0.0
MLLT11,mut_important,0.0,0.0,0.0,0.0,0.0
MLLT11,cnv_del,0.0,0.0,0.0,0.0,0.0
MLLT11,cnv_amp,0.0,0.0,0.0,0.0,0.0
HBE1,mut_important,0.0,0.0,0.0,0.0,0.0
HBE1,cnv_del,0.0,0.0,0.0,0.0,0.0
HBE1,cnv_amp,0.0,0.0,0.0,0.0,0.0
SPINK2,mut_important,0.0,0.0,0.0,0.0,0.0
SPINK2,cnv_del,0.0,0.0,0.0,0.0,0.0
SPINK2,cnv_amp,0.0,0.0,0.0,0.0,0.0
ANKRD40,mut_important,0.0,0.0,0.0,0.0,0.0
ANKRD40,cnv_del,0.0,0.0,0.0,0.0,0.0
ANKRD40,cnv_amp,0.0,0.0,0.0,0.0,0.0
TM4SF18,mut_important,0.0,0.0,0.0,0.0,0.0
TM4SF18,cnv_del,0.0,0.0,0.0,0.0,0.0
TM4SF18,cnv_amp,0.0,0.0,0.0,0.0,0.0
IL17RC,mut_important,0.0,0.0,0.0,0.0,0.0
IL17RC,cnv_del,0.0,0.0,0.0,0.0,0.0
IL17RC,cnv_amp,0.0,0.0,0.0,0.0,0.0
OR8J3,mut_important,0.0,0.0,0.0,0.0,0.0
OR8J3,cnv_del,0.0,0.0,0.0,0.0,0.0
OR8J3,cnv_amp,0.0,0.0,0.0,0.0,0.0
SMTNL2,mut_important,0.0,0.0,0.0,0.0,0.0
SMTNL2,cnv_del,0.0,0.0,0.0,0.0,0.0
SMTNL2,cnv_amp,0.0,0.0,0.0,0.0,0.0
PSD4,mut_important,0.0,0.0,0.0,0.0,0.0
PSD4,cnv_del,0.0,0.0,0.0,0.0,0.0
PSD4,cnv_amp,0.0,0.0,0.0,0.0,0.0
NKX2-1,mut_important,0.0,0.0,0.0,0.0,0.0
NKX2-1,cnv_del,0.0,0.0,0.0,0.0,0.0
NKX2-1,cnv_amp,0.0,0.0,0.0,0.0,0.0
CD74,mut_important,0.0,0.0,0.0,0.0,0.0
CD74,cnv_del,0.0,0.0,0.0,0.0,0.0
CD74,cnv_amp,0.0,0.0,0.0,0.0,0.0
TDG,mut_important,0.0,0.0,0.0,0.0,0.0
TDG,cnv_del,0.0,0.0,0.0,0.0,0.0
TDG,cnv_amp,0.0,0.0,0.0,0.0,0.0
BET1,mut_important,0.0,0.0,0.0,0.0,0.0
BET1,cnv_del,0.0,0.0,0.0,0.0,0.0
BET1,cnv_amp,0.0,0.0,0.0,0.0,0.0
SLC25A12,mut_important,0.0,0.0,0.0,0.0,0.0
SLC25A12,cnv_del,0.0,0.0,0.0,0.0,0.0
SLC25A12,cnv_amp,0.0,0.0,0.0,0.0,0.0
SLC15A4,mut_important,0.0,0.0,0.0,0.0,0.0
SLC15A4,cnv_del,0.0,0.0,0.0,0.0,0.0
SLC15A4,cnv_amp,0.0,0.0,0.0,0.0,0.0
TAF4B,mut_important,0.0,0.0,0.0,0.0,0.0
TAF4B,cnv_del,0.0,0.0,0.0,0.0,0.0
TAF4B,cnv_amp,0.0,0.0,0.0,0.0,0.0
VAMP2,mut_important,0.0,0.0,0.0,0.0,0.0
VAMP2,cnv_del,0.0,0.0,0.0,0.0,0.0
VAMP2,cnv_amp,0.0,0.0,0.0,0.0,0.0
TMEM187,mut_important,0.0,0.0,0.0,0.0,0.0
TMEM187,cnv_del,0.0,0.0,0.0,0.0,0.0
TMEM187,cnv_amp,0.0,0.0,0.0,0.0,0.0
GXYLT1,mut_important,0.0,0.0,0.0,0.0,0.0
GXYLT1,cnv_del,0.0,0.0,0.0,0.0,0.0
GXYLT1,cnv_amp,0.0,0.0,0.0,0.0,0.0
CLTC,mut_important,0.0,0.0,0.0,0.0,0.0
CLTC,cnv_del,0.0,0.0,0.0,0.0,0.0
CLTC,cnv_amp,0.0,0.0,0.0,0.0,0.0
OPN3,mut_important,0.0,0.0,0.0,0.0,0.0
OPN3,cnv_del,0.0,0.0,0.0,0.0,0.0
OPN3,cnv_amp,0.0,0.0,0.0,0.0,0.0
FAM91A1,mut_important,0.0,0.0,0.0,0.0,0.0
FAM91A1,cnv_del,0.0,0.0,0.0,0.0,0.0
FAM91A1,cnv_amp,0.0,0.0,0.0,0.0,0.0
NRIP1,mut_important,0.0,0.0,0.0,0.0,0.0
NRIP1,cnv_del,0.0,0.0,0.0,0.0,0.0
NRIP1,cnv_amp,0.0,0.0,0.0,0.0,0.0
TEX10,mut_important,0.0,0.0,0.0,0.0,0.0
TEX10,cnv_del,0.0,0.0,0.0,0.0,0.0
TEX10,cnv_amp,0.0,0.0,0.0,0.0,0.0
SYNJ1,mut_important,0.0,0.0,0.0,0.0,0.0
SYNJ1,cnv_del,0.0,0.0,0.0,0.0,0.0
SYNJ1,cnv_amp,0.0,0.0,0.0,0.0,0.0
AGL,mut_important,0.0,0.0,0.0,0.0,0.0
AGL,cnv_del,0.0,0.0,0.0,0.0,0.0
AGL,cnv_amp,0.0,0.0,0.0,0.0,0.0
IL1RAPL2,mut_important,0.0,0.0,0.0,0.0,0.0
IL1RAPL2,cnv_del,0.0,0.0,0.0,0.0,0.0
IL1RAPL2,cnv_amp,0.0,0.0,0.0,0.0,0.0
POGLUT1,mut_important,0.0,0.0,0.0,0.0,0.0
POGLUT1,cnv_del,0.0,0.0,0.0,0.0,0.0
POGLUT1,cnv_amp,0.0,0.0,0.0,0.0,0.0
RGL1,mut_important,0.0,0.0,0.0,0.0,0.0
RGL1,cnv_del,0.0,0.0,0.0,0.0,0.0
RGL1,cnv_amp,0.0,0.0,0.0,0.0,0.0
DHRS12,mut_important,0.0,0.0,0.0,0.0,0.0
DHRS12,cnv_del,0.0,0.0,0.0,0.0,0.0
DHRS12,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZNF479,mut_important,0.0,0.0,0.0,0.0,0.0
ZNF479,cnv_del,0.0,0.0,0.0,0.0,0.0
ZNF479,cnv_amp,0.0,0.0,0.0,0.0,0.0
ORAOV1,mut_important,0.0,0.0,0.0,0.0,0.0
ORAOV1,cnv_del,0.0,0.0,0.0,0.0,0.0
ORAOV1,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZBTB33,mut_important,0.0,0.0,0.0,0.0,0.0
ZBTB33,cnv_del,0.0,0.0,0.0,0.0,0.0
ZBTB33,cnv_amp,0.0,0.0,0.0,0.0,0.0
MITF,mut_important,0.0,0.0,0.0,0.0,0.0
MITF,cnv_del,0.0,0.0,0.0,0.0,0.0
MITF,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZNF7,mut_important,0.0,0.0,0.0,0.0,0.0
ZNF7,cnv_del,0.0,0.0,0.0,0.0,0.0
ZNF7,cnv_amp,0.0,0.0,0.0,0.0,0.0
TOPORS,mut_important,0.0,0.0,0.0,0.0,0.0
TOPORS,cnv_del,0.0,0.0,0.0,0.0,0.0
TOPORS,cnv_amp,0.0,0.0,0.0,0.0,0.0
ACADS,mut_important,0.0,0.0,0.0,0.0,0.0
ACADS,cnv_del,0.0,0.0,0.0,0.0,0.0
ACADS,cnv_amp,0.0,0.0,0.0,0.0,0.0
COPS8,mut_important,0.0,0.0,0.0,0.0,0.0
COPS8,cnv_del,0.0,0.0,0.0,0.0,0.0
COPS8,cnv_amp,0.0,0.0,0.0,0.0,0.0
BCAP29,mut_important,0.0,0.0,0.0,0.0,0.0
BCAP29,cnv_del,0.0,0.0,0.0,0.0,0.0
BCAP29,cnv_amp,0.0,0.0,0.0,0.0,0.0
PLCB3,mut_important,0.0,0.0,0.0,0.0,0.0
PLCB3,cnv_del,0.0,0.0,0.0,0.0,0.0
PLCB3,cnv_amp,0.0,0.0,0.0,0.0,0.0
RNF180,mut_important,0.0,0.0,0.0,0.0,0.0
RNF180,cnv_del,0.0,0.0,0.0,0.0,0.0
RNF180,cnv_amp,0.0,0.0,0.0,0.0,0.0
PYGO2,mut_important,0.0,0.0,0.0,0.0,0.0
PYGO2,cnv_del,0.0,0.0,0.0,0.0,0.0
PYGO2,cnv_amp,0.0,0.0,0.0,0.0,0.0
HLA-F,mut_important,0.0,0.0,0.0,0.0,0.0
HLA-F,cnv_del,0.0,0.0,0.0,0.0,0.0
HLA-F,cnv_amp,0.0,0.0,0.0,0.0,0.0
XYLB,mut_important,0.0,0.0,0.0,0.0,0.0
XYLB,cnv_del,0.0,0.0,0.0,0.0,0.0
XYLB,cnv_amp,0.0,0.0,0.0,0.0,0.0
EPRS,mut_important,0.0,0.0,0.0,0.0,0.0
EPRS,cnv_del,0.0,0.0,0.0,0.0,0.0
EPRS,cnv_amp,0.0,0.0,0.0,0.0,0.0
SH3BGRL2,mut_important,0.0,0.0,0.0,0.0,0.0
SH3BGRL2,cnv_del,0.0,0.0,0.0,0.0,0.0
SH3BGRL2,cnv_amp,0.0,0.0,0.0,0.0,0.0
RAD1,mut_important,0.0,0.0,0.0,0.0,0.0
RAD1,cnv_del,0.0,0.0,0.0,0.0,0.0
RAD1,cnv_amp,0.0,0.0,0.0,0.0,0.0
FAM200B,mut_important,0.0,0.0,0.0,0.0,0.0
FAM200B,cnv_del,0.0,0.0,0.0,0.0,0.0
FAM200B,cnv_amp,0.0,0.0,0.0,0.0,0.0
KLK13,mut_important,0.0,0.0,0.0,0.0,0.0
KLK13,cnv_del,0.0,0.0,0.0,0.0,0.0
KLK13,cnv_amp,0.0,0.0,0.0,0.0,0.0
OR2D2,mut_important,0.0,0.0,0.0,0.0,0.0
OR2D2,cnv_del,0.0,0.0,0.0,0.0,0.0
OR2D2,cnv_amp,0.0,0.0,0.0,0.0,0.0
TNNC1,mut_important,0.0,0.0,0.0,0.0,0.0
TNNC1,cnv_del,0.0,0.0,0.0,0.0,0.0
TNNC1,cnv_amp,0.0,0.0,0.0,0.0,0.0
CCNJ,mut_important,0.0,0.0,0.0,0.0,0.0
CCNJ,cnv_del,0.0,0.0,0.0,0.0,0.0
CCNJ,cnv_amp,0.0,0.0,0.0,0.0,0.0
NUP93,mut_important,0.0,0.0,0.0,0.0,0.0
NUP93,cnv_del,0.0,0.0,0.0,0.0,0.0
NUP93,cnv_amp,0.0,0.0,0.0,0.0,0.0
CDK13,mut_important,0.0,0.0,0.0,0.0,0.0
CDK13,cnv_del,0.0,0.0,0.0,0.0,0.0
CDK13,cnv_amp,0.0,0.0,0.0,0.0,0.0
ARL2,mut_important,0.0,0.0,0.0,0.0,0.0
ARL2,cnv_del,0.0,0.0,0.0,0.0,0.0
ARL2,cnv_amp,0.0,0.0,0.0,0.0,0.0
EIF3A,mut_important,0.011613167053980937,0.0,0.0,0.0,0.0
EIF3A,cnv_del,0.0,0.0,0.0,0.0,0.0
EIF3A,cnv_amp,0.0,0.0,0.0,0.0,0.0
CHMP6,mut_important,0.0,0.0,0.0,0.0,0.0
CHMP6,cnv_del,0.0,0.0,0.0,0.0,0.0
CHMP6,cnv_amp,0.0,0.0,0.0,0.0,0.0
ATP6V0C,mut_important,0.0,0.0,0.0,0.0,0.0
ATP6V0C,cnv_del,0.0,0.0,0.0,0.0,0.0
ATP6V0C,cnv_amp,0.0,0.0,0.0,0.0,0.0
WARS,mut_important,0.0,0.0,0.0,0.0,0.0
WARS,cnv_del,0.0,0.0,0.0,0.0,0.0
WARS,cnv_amp,0.0,0.0,0.0,0.0,0.0
GRAMD1C,mut_important,0.0,0.0,0.0,0.0,0.0
GRAMD1C,cnv_del,0.0,0.0,0.0,0.0,0.0
GRAMD1C,cnv_amp,0.0,0.0,0.0,0.0,0.0
LIN9,mut_important,0.0,0.0,0.0,0.0,0.0
LIN9,cnv_del,0.0,0.0,0.0,0.0,0.0
LIN9,cnv_amp,0.0,0.0,0.0,0.0,0.0
ETV6,mut_important,0.0,0.0,0.0,0.0,0.0
ETV6,cnv_del,0.0,0.0,0.0,0.0,0.0
ETV6,cnv_amp,0.0,0.0,0.0,0.0,0.0
RUNDC1,mut_important,0.0,0.0,0.0,0.0,0.0
RUNDC1,cnv_del,0.0,0.0,0.0,0.0,0.0
RUNDC1,cnv_amp,0.0,0.0,0.0,0.0,0.0
OR4F21,mut_important,0.0,0.0,0.0,0.0,0.0
OR4F21,cnv_del,0.0,0.0,0.0,0.0,0.0
OR4F21,cnv_amp,0.0,0.0,0.0,0.0,0.0
PPM1D,mut_important,0.0,0.0,0.0,0.0,0.0
PPM1D,cnv_del,0.0,0.0,0.0,0.0,0.0
PPM1D,cnv_amp,0.0,0.0,0.0,0.0,0.0
PSAP,mut_important,0.0,0.0,0.0,0.0,0.0
PSAP,cnv_del,0.0,0.0,0.0,0.0,0.0
PSAP,cnv_amp,0.0,0.04256164507541323,0.0,0.0,0.0
KIAA0513,mut_important,0.0,0.0,0.0,0.0,0.0
KIAA0513,cnv_del,0.0,0.0,0.0,0.0,0.0
KIAA0513,cnv_amp,0.0,0.0,0.0,0.0,0.0
SCLT1,mut_important,0.0,0.0,0.0,0.0,0.0
SCLT1,cnv_del,0.0,0.0,0.0,0.0,0.0
SCLT1,cnv_amp,0.0,0.0,0.0,0.0,0.0
VWA3B,mut_important,0.0,0.008488057363399514,0.0,0.0,0.0
VWA3B,cnv_del,0.0,0.0,0.0,0.0,0.0
VWA3B,cnv_amp,0.0,0.0,0.0,0.0,0.0
ABCC10,mut_important,0.0,0.0,0.0,0.0,0.0
ABCC10,cnv_del,0.0,0.0,0.0,0.0,0.0
ABCC10,cnv_amp,0.0,0.0,0.0,0.0,0.0
IRF9,mut_important,0.0,0.0,0.0,0.0,0.0
IRF9,cnv_del,0.0,0.0,0.0,0.0,0.0
IRF9,cnv_amp,0.0,0.0,0.0,0.0,0.0
ZRANB1,mut_important,0.0,0.0,0.0,0.0,0.0
ZRANB1,cnv_del,0.0,0.0,0.0,0.0,0.0
ZRANB1,cnv_amp,0.0,0.0,0.0,0.0,0.0
NOMO1,mut_important,0.0,0.0,0.0,0.0,0.0
NOMO1,cnv_del,0.0,0.0,0.0,0.0,0.0
